Row.names	C1	P.Val1	C2	P.Val2	C3	P.Val3	C4	P.Val4	C5	P.Val5	Feature name (mandatory); this is the primary systematic name, if available	Gene name (locus name)	Primary CGDID	Description	Name of S. cerevisiae ortholog(s) (multiples separated by |)
CAGL0C01771g	CAGL0C01771g	2.7195	2.7542627064047e-06	2.32733333333333	4.12085172140207e-06	0.0184166666666672	0.927891356680445	0.766666666666667	0.0069998918058025	-0.186333333333333	0.528562834785727	CAGL0C01771g		CAL0127386	Ortholog(s) have fungal-type vacuole membrane localization	YBR241C
CAGL0C01793g	CAGL0C01793g	-0.0711666666666669	0.620256719977342	-0.727166666666667	0.00997589924671732	0.743333333333333	0.000205167206007751	0.0794999999999998	0.787674839503295	0.214333333333333	0.344478355695049	CAGL0C01793g		CAL0127316	Protein of unknown function	
CAGL0C01815g	CAGL0C01815g	0.915166666666667	0.000292115663074298	0.0615833333333332	0.863769028185321	0.407666666666667	0.0156558282670572	0.877	0.00980080142941993	-0.599666666666667	0.072996418863746	CAGL0C01815g		CAL0127656	Ortholog of S. cerevisiae : YBL086C, C. albicans SC5314 : C7_02530C_A, C. dubliniensis CD36 : Cd36_72270, C. parapsilosis CDC317 : CPAR2_702850 and C. auris B8441 : B9J08_001027	YBL086C
CAGL0C01837g	CAGL0C01837g	-0.111166666666667	0.463888827395725	0.15625	0.467357853135145	0.0588333333333333	0.696008515816123	0.266833333333333	0.310650193828249	-0.140333333333333	0.611748786763527	CAGL0C01837g	RER1	CAL0127588	Has domain(s) with predicted integral component of membrane localization	
CAGL0C01859g	CAGL0C01859g	-0.230166666666667	0.0567409053799192	0.153666666666667	0.478466829488214	-0.219666666666667	0.0525062674197935	0.426	0.273855820669954	-0.00183333333333334	0.995803521500431	CAGL0C01859g		CAL0127426	Has domain(s) with predicted integral component of membrane localization	
CAGL0C01881g	CAGL0C01881g	0.0376666666666667	0.755479957525492	0.0665	0.796897627508565	-0.0235	0.837006957710292	-0.0765	0.768496646138355	0.00983333333333334	0.976312638914303	CAGL0C01881g		CAL0127564	Ortholog(s) have phospholipid binding activity, role in budding cell apical bud growth, septum digestion after cytokinesis and cellular bud, cellular bud neck, site of polarized growth localization	BOI1
CAGL0C01903g	CAGL0C01903g	0.2585	0.0834968169001941	-0.0834166666666667	0.69976205313939	-0.076	0.570411119435697	-0.473333333333333	0.0599210478462915	-0.2035	0.384307897312988	CAGL0C01903g		CAL0127292	Ortholog(s) have DNA binding, ubiquitin protein ligase activity	CDC27
CAGL0C01919g	CAGL0C01919g	-0.296333333333333	0.0291198397708528	-0.19	0.35598215666867	-0.234	0.0696543957555579	-0.0381666666666667	0.874146618886354	0.2	0.371021472791705	CAGL0C01919g	MFA2	CAL0127558	Putative a-factor pheromone	
CAGL0C01925g	CAGL0C01925g	-0.197	0.174863420885887	0.418	0.0472372023006777	0.526833333333333	0.00128032847442605	0.341833333333333	0.110696055852037	0.0773333333333334	0.744629860932401	CAGL0C01925g		CAL0127586	Ortholog(s) have GDP binding, RNA pyrophosphohydrolase activity and role in nuclear-transcribed mRNA catabolic process, exonucleolytic, 5'-3'	
CAGL0C01947g	CAGL0C01947g	-0.738333333333333	0.000714728770457011	-0.739916666666666	0.0140005276242137	0.213166666666667	0.150799548156286	-0.489333333333333	0.0877806478152957	0.0476666666666667	0.894471670477487	CAGL0C01947g		CAL0127658	Has domain(s) with predicted ATP binding, aminoacyl-tRNA ligase activity, glutamate-tRNA ligase activity, role in glutamyl-tRNA aminoacylation, tRNA aminoacylation, tRNA aminoacylation for protein translation and cytoplasm localization	
CAGL0C01969g	CAGL0C01969g	0.146	0.213122514846778	0.537	0.0306870429321086	-0.157333333333333	0.126221805380528	0.0158333333333334	0.955106901061588	-0.0171666666666667	0.956560299737968	CAGL0C01969g		CAL0127472	Ortholog of S. cerevisiae : RMD8, C. albicans SC5314 : C7_00610C_A, C. dubliniensis CD36 : Cd36_70050, C. parapsilosis CDC317 : CPAR2_301100 and C. auris B8441 : B9J08_001157	RMD8
CAGL0C01991g	CAGL0C01991g	0.354833333333333	0.0186887158394177	0.137416666666667	0.479846292627309	-0.283	0.0342604494214328	-0.000166666666666648	0.999087730416939	-0.321	0.122954470140089	CAGL0C01991g		CAL0127192	Ortholog(s) have centromeric DNA binding, protein-containing complex binding activity, role in chromosome segregation, negative regulation of NMS complex assembly and kinetochore localization	CNN1
CAGL0C02013g	CAGL0C02013g	0.0955000000000001	0.504537902713178	0.29	0.142604400114523	0.260333333333333	0.0682203458622396	0.685333333333333	0.00756542774512825	-0.0395000000000001	0.875903228291021	CAGL0C02013g		CAL0127188	Ortholog of S. cerevisiae : YFR045W, C. albicans SC5314 : C1_07820W_A, C. dubliniensis CD36 : Cd36_07340, C. parapsilosis CDC317 : CPAR2_208340 and C. auris B8441 : B9J08_001600	YFR045W
CAGL0C02035g	CAGL0C02035g	-1.6935	1.52823725294411e-05	-1.71225	1.02462293667538e-05	-0.260666666666667	0.0726128519424363	-0.405666666666667	0.110440072440758	0.0895	0.721666761549696	CAGL0C02035g		CAL0127300	Ortholog(s) have metallodipeptidase activity, omega peptidase activity, role in glutathione catabolic process and cytoplasm, fungal biofilm matrix localization	DUG1
CAGL0C02057g	CAGL0C02057g	0.272833333333333	0.0450227534748302	0.486833333333333	0.0623349663336289	0.379833333333333	0.00751271182050168	-0.5045	0.0342305788934646	-0.4235	0.087543925335464	CAGL0C02057g		CAL0127354	Protein of unknown function	
CAGL0C02079g	CAGL0C02079g	-0.0848333333333334	0.547035771162833	0.456083333333333	0.0273090657771858	-0.00966666666666667	0.944565866967315	-0.293666666666667	0.139199525416693	0.1165	0.603024320101028	CAGL0C02079g		CAL0127220	Ortholog(s) have protein binding, bridging activity and role in vesicle-mediated transport	IRC6
CAGL0C02101g	CAGL0C02101g	-0.130333333333333	0.265649228677624	0.147833333333333	0.475368333015	-0.564666666666667	0.000962105795320999	-0.472333333333333	0.0780110155770498	0.0491666666666666	0.850233528528025	CAGL0C02101g		CAL0127440	Ortholog(s) have role in (1->6)-beta-D-glucan biosynthetic process, chromosome organization and integral component of endoplasmic reticulum membrane localization	KEG1
CAGL0C02123g	CAGL0C02123g	-0.214666666666667	0.0904458859184643	-0.2135	0.247068134364162	-0.108333333333333	0.309773540189559	0.204166666666667	0.410478750980928	0.138	0.471169980541885	CAGL0C02123g		CAL0127216	Ortholog(s) have role in protein folding and endoplasmic reticulum localization	ERJ5
CAGL0C02145g	CAGL0C02145g	0.216	0.213872107622223	-0.206583333333333	0.351149847030511	0.552166666666667	0.00618092672918869	0.297666666666667	0.156315509502998	-0.0683333333333333	0.823809205808551	CAGL0C02145g		CAL0127232	Ortholog(s) have role in G1/S transition of mitotic cell cycle	SAP155
CAGL0C02167g	CAGL0C02167g	0.5475	0.00172047079070985	0.822666666666667	0.00387001034997741	-0.5115	0.0023857162080578	0.216666666666667	0.387521394140158	0.0738333333333334	0.80941608352242	CAGL0C02167g		CAL0127596	Ortholog(s) have role in ascospore wall assembly	OSW7
CAGL0C02189g	CAGL0C02189g	-0.0736666666666667	0.702290760727484	-0.806666666666667	0.00246064881859996	-0.158666666666667	0.243187044649751	0.0959999999999999	0.706255761985742	-0.143166666666667	0.532884424747453	CAGL0C02189g	SAH1	CAL0127182	Ortholog(s) have adenosylhomocysteinase activity, role in S-adenosylhomocysteine catabolic process, phosphatidylcholine biosynthetic process, triglyceride metabolic process and fungal biofilm matrix localization	SAH1
CAGL0C02211g	CAGL0C02211g	-0.553833333333334	0.00227553901851449	-1.34108333333333	0.000250288449418135	0.286333333333333	0.0350175539725075	0.98	0.00617497864935634	0.713666666666667	0.0162792277066157	CAGL0C02211g	UTR2	CAL0127378	Putative glycoside hydrolase of the Crh family; predicted GPI-anchor	
CAGL0C02233g	CAGL0C02233g	-0.140833333333333	0.354577865194939	1.60941666666667	3.70807436240403e-05	0.139833333333333	0.356719857501406	-0.345166666666667	0.145353294867662	0.00800000000000001	0.982711590302949	CAGL0C02233g		CAL0127568	Ortholog(s) have L-methionine-(S)-S-oxide reductase activity, peptide-methionine (S)-S-oxide reductase activity, role in L-methionine salvage from methionine sulphoxide, cellular response to oxidative stress and cytoplasm localization	MXR1
CAGL0C02255g	CAGL0C02255g	0.11	0.397167548859466	-0.298333333333333	0.12666918722455	0.0165	0.905253792526856	-0.134666666666667	0.542973202343246	-0.1915	0.382028461584642	CAGL0C02255g		CAL0127318	Ortholog(s) have crossover junction endodeoxyribonuclease activity, role in DNA repair, cellular response to DNA damage stimulus and cytoplasm, nucleus localization	YEN1
CAGL0C02277g	CAGL0C02277g	0.374333333333333	0.00985124411555852	0.0778333333333333	0.69612401442155	0.271666666666667	0.0235431697029347	-0.367833333333333	0.11496067608436	-0.0675	0.765682824941193	CAGL0C02277g	GLN3	CAL0127336	Putative zinc finger transcription factor with a predicted role in nitrogen catabolite repression	GLN3
CAGL0C02299g	CAGL0C02299g	-0.676	0.0016824257351653	0.232666666666667	0.436177733789059	-0.246	0.114795019318144	-0.069	0.844437926822976	0.232	0.539176305461651	CAGL0C02299g	KRE29	CAL0127324	Protein involved in DNA repair, localized in the nucleus; non-essential	KRE29
CAGL0C02321g	CAGL0C02321g	0.929	0.000313308433312788	-0.604083333333333	0.0115301009252372	0.543833333333333	0.00159886198491884	0.0915	0.706316023129529	-0.277333333333333	0.182879904025199	CAGL0C02321g	PHM8	CAL0127450	Ortholog(s) have lysophosphatidic acid phosphatase activity, nucleotidase activity and role in cellular response to phosphate starvation, nucleotide catabolic process, response to carbon starvation, triglyceride homeostasis	PHM8
CAGL0C02343g	CAGL0C02343g	-1.6445	0.000423440114081126	-1.39058333333333	8.55051136294398e-05	0.0445	0.681546227484363	-0.8245	0.0119157960403373	0.1275	0.556342453328444	CAGL0C02343g	ARB1	CAL0127360	Ortholog(s) have ATPase activity, role in cellular response to drug, ribosomal small subunit export from nucleus, ribosome biogenesis and nucleus localization	ARB1
CAGL0C02365g	CAGL0C02365g	2.06433333333333	2.2264431300235e-05	1.04975	0.00316274478953976	0.0503333333333333	0.78210542839402	0.1195	0.649901890826327	0.213833333333333	0.514265826418513	CAGL0C02365g		CAL0127566	Protein of unknown function	
CAGL0C02387g	CAGL0C02387g	-0.758666666666667	0.00452467946676995	-0.415333333333333	0.105310204150254	-0.4875	0.0178190772576002	-0.402666666666667	0.116886462840146	0.0276666666666667	0.943232200076793	CAGL0C02387g		CAL0127170	Ortholog of S. cerevisiae : YER034W and Saccharomyces cerevisiae S288C : YER034W	YER034W
CAGL0C02409g	CAGL0C02409g	0.316833333333333	0.0277184145382228	0.560666666666667	0.0107381200877068	-0.319	0.0149323725471463	-0.287333333333333	0.148716174558937	-0.0753333333333333	0.743496304281252	CAGL0C02409g		CAL0127382	Ortholog(s) have role in fungal-type cell wall organization and cellular bud, cellular bud neck, mating projection tip localization	ZRG8
CAGL0C02431g	CAGL0C02431g	-0.057	0.645658034379067	-0.3075	0.139320142733629	-0.0668333333333334	0.586856050536426	-0.0786666666666667	0.751244815165308	-0.00316666666666666	0.991822586783929	CAGL0C02431g		CAL0127262	Ortholog(s) have role in RNA polyadenylation, mRNA polyadenylation	FIR1
CAGL0C02453g	CAGL0C02453g	-0.204333333333333	0.288471356542139	-0.0521666666666668	0.861064786011548	-0.0953333333333334	0.517146774392079	-0.3825	0.124616840210686	-0.1455	0.64299270360336	CAGL0C02453g		CAL0127334	Ortholog(s) have GTPase activity	YPT31
CAGL0C02475g	CAGL0C02475g	-0.967166666666667	0.000926100421054262	-0.36825	0.185801106731522	-0.376333333333333	0.0233037705571423	-0.0848333333333333	0.763448602467486	0.3805	0.226552123307909	CAGL0C02475g		CAL0127340	Ortholog(s) have histone binding activity, role in chromatin remodeling and nucleus localization	CHZ1
CAGL0C02497g	CAGL0C02497g	-0.131666666666667	0.420672110520735	0.291416666666667	0.161717339003755	-0.0331666666666667	0.833180948903165	-0.372	0.101632515999968	0.220666666666667	0.371021472791705	CAGL0C02497g		CAL0127522	Ortholog(s) have role in mRNA splicing, via spliceosome and U1 snRNP, U2 snRNP, U2-type prespliceosome, U4/U6 x U5 tri-snRNP complex, U5 snRNP, post-mRNA release spliceosomal complex, spliceosomal complex localization	SMB1
CAGL0C02519g	CAGL0C02519g	1.1425	0.00142389633991968	1.13841666666667	0.00506265418893285	0.148833333333333	0.549471273731512	0.3635	0.245507250713115	-0.411166666666667	0.403408140644457	CAGL0C02519g		CAL0127248	Ortholog(s) have DNA-binding transcription repressor activity, RNA polymerase II-specific, RNA polymerase II proximal promoter sequence-specific DNA binding activity	MIG3
CAGL0C02541g	CAGL0C02541g	-0.0658333333333334	0.625963232434533	0.339083333333333	0.136987584637237	0.182833333333333	0.120406201354718	0.659583333333333	0.0367090929842301	0.0445	0.880642561504796	CAGL0C02541g		CAL0127252	Ortholog(s) have TFIID-class transcription factor complex binding, chromatin binding, core promoter binding, lysine-acetylated histone binding activity	BDF1
CAGL0C02563g	CAGL0C02563g	0.0805	0.493798115997136	0.0239166666666667	0.917116661918918	0.227166666666667	0.075260537229945	-0.871833333333334	0.00134517153157453	-0.130166666666667	0.531364100864118	CAGL0C02563g		CAL0127486	Ortholog(s) have role in endoplasmic reticulum unfolded protein response, nuclear-transcribed mRNA catabolic process and 3'-5' exonucleolytic nonsense-mediated decay, more	SKI2
CAGL0C02585g	CAGL0C02585g	-0.1465	0.394119427828642	0.05025	0.87094155947152	0.354	0.0137212509175406	-0.464666666666667	0.128102662797972	0.0863333333333334	0.809755296617028	CAGL0C02585g		CAL0127412	Ortholog(s) have ATPase activity, role in response to drug, ribosomal large subunit biogenesis and preribosome, large subunit precursor localization	AFG2
CAGL0C02607g	CAGL0C02607g	0.1815	0.160505318910679	0.250333333333333	0.204823893323232	-0.130333333333333	0.210067554379034	-0.261833333333333	0.193756442270811	-0.0253333333333334	0.912768902410441	CAGL0C02607g		CAL0127546	Ortholog(s) have ATP binding, phosphatidylinositol binding activity	VPS33
CAGL0C02623g	CAGL0C02623g	-0.903333333333334	0.00273247820621063	-0.986	0.00210313140199865	0.140833333333333	0.382236422198615	0.266333333333333	0.255323521800382	0.196666666666667	0.52089889383773	CAGL0C02623g		CAL0127640	Ortholog(s) have cytochrome-c oxidase activity, role in mitochondrial electron transport, cytochrome c to oxygen and mitochondrial respiratory chain complex IV, plasma membrane localization	COX8
CAGL0C02629g	CAGL0C02629g	-0.088	0.420766535240094	-0.193	0.445957399495505	0.0486666666666666	0.63419444525383	-0.0171666666666666	0.955124430395367	-0.148333333333333	0.619068847405096	CAGL0C02629g		CAL0127400	Ortholog(s) have SUMO transferase activity, chromatin binding activity and role in protein sumoylation, reciprocal meiotic recombination, synapsis, synaptonemal complex assembly	CST9
CAGL0C02651g	CAGL0C02651g	-0.263	0.0475627010169307	-0.353	0.0874380688888556	0.337333333333333	0.0107271950045542	0.1915	0.352489862108822	0.216	0.299032724210669	CAGL0C02651g		CAL0127364	Ortholog(s) have unfolded protein binding activity, role in mitochondrial proton-transporting ATP synthase complex assembly and integral component of mitochondrial membrane, mitochondrial inner membrane localization	ATP10
CAGL0C02673g	CAGL0C02673g	-0.2375	0.0937660662504625	0.0378333333333334	0.873009945190827	0.103166666666667	0.474762206147047	0.101666666666667	0.667911462777944	0.407666666666667	0.0576600904858542	CAGL0C02673g		CAL0127230	Ortholog of S. cerevisiae : ART10, C. albicans SC5314 : C7_02630W_A, C. dubliniensis CD36 : Cd36_72320, C. parapsilosis CDC317 : CPAR2_703080 and C. auris B8441 : B9J08_001032	ART10
CAGL0C02695g	CAGL0C02695g	-0.352166666666667	0.0132123364888277	-0.1265	0.638245671627408	-0.316333333333333	0.0164643866781206	-0.258333333333333	0.313110509610547	-0.514	0.0884542309494192	CAGL0C02695g		CAL0127332	Ortholog(s) have role in establishment of mitochondrion localization, mitochondrial outer membrane translocase complex assembly, mitochondrion distribution and mitochondrion morphogenesis, more	MDM10
CAGL0C02717g	CAGL0C02717g	0.431333333333333	0.00618232656089404	0.987833333333333	0.00705731766192711	-0.722166666666666	0.00131730139798455	-0.0404999999999999	0.920033140619926	-0.469	0.198120149842299	CAGL0C02717g		CAL0127196	Ortholog(s) have phosphoprotein phosphatase activity and role in negative regulation of phospholipid biosynthetic process, nuclear envelope organization, positive regulation of phosphatidate phosphatase activity, protein dephosphorylation	SPO7
CAGL0C02739g	CAGL0C02739g	1.76466666666667	0.000184945880739279	0.8965	0.00149204957059389	0.188833333333333	0.240636466847547	0.7245	0.00848968837221408	-0.6365	0.0282279990573429	CAGL0C02739g		CAL0127302	Ortholog(s) have role in mitochondrion organization, phospholipid homeostasis and integral component of mitochondrial outer membrane localization	FUN14
CAGL0C02761g	CAGL0C02761g	-0.352	0.0395279419995905	-0.565166666666667	0.0136878122521864	-0.151666666666667	0.232820245215834	-0.597333333333333	0.0233539955307419	0.045	0.867787826124565	CAGL0C02761g		CAL0127542	Ortholog(s) have role in endoplasmic reticulum to Golgi vesicle-mediated transport, protein retention in ER lumen and COPII-coated ER to Golgi transport vesicle localization	ERP2
CAGL0C02783g	CAGL0C02783g	-0.00316666666666666	0.979281002916154	-0.37475	0.0590020528037899	-0.0125	0.929552678780294	-0.149666666666667	0.470342441630975	-0.0325	0.885430172346719	CAGL0C02783g		CAL0127204	Ortholog(s) have DNA end binding, chromatin binding, endodeoxyribonuclease activity, producing 3'-phosphomonoesters activity	SPO11
CAGL0C02805g	CAGL0C02805g	-0.412	0.0239872260185576	0.493666666666667	0.0253113976700757	-0.419333333333333	0.00905902392079828	-0.469166666666667	0.0385171336560925	0.3305	0.106450904336118	CAGL0C02805g		CAL0127476	Ortholog(s) have role in establishment of mitotic sister chromatid cohesion, protein import into nucleus	GPN2
CAGL0C02827g	CAGL0C02827g	0.736166666666667	0.000286449424987564	0.421166666666667	0.0533173947609569	-0.200833333333333	0.0753967485182048	0.0311666666666666	0.89766616945321	0.0629999999999999	0.807286436331388	CAGL0C02827g		CAL0127448	Ortholog of S. cerevisiae : DSE3 and Saccharomyces cerevisiae S288C : YOR264W	DSE3
CAGL0C02849g	CAGL0C02849g	-0.246833333333333	0.223476119955282	-0.203416666666667	0.415618905107427	0.275666666666667	0.144021860774422	0.0685	0.857814601457851	-0.115166666666667	0.765402554338643	CAGL0C02849g		CAL0127582	Ortholog(s) have beta-tubulin binding, tubulin binding activity and role in tubulin complex assembly	RBL2
CAGL0C02871g	CAGL0C02871g	-0.338666666666667	0.0218063357648519	-0.213166666666666	0.39195550299538	0.0373333333333333	0.771052783576244	0.533	0.0402555567531756	0.394833333333333	0.156357566617342	CAGL0C02871g		CAL0127456	Ortholog(s) have role in protein insertion into mitochondrial inner membrane from matrix and integral component of mitochondrial inner membrane localization	PNT1
CAGL0C02893g	CAGL0C02893g	0.453333333333333	0.0106076458861016	-0.56475	0.00996324101146645	0.442666666666667	0.0108223428934754	-0.451833333333333	0.0293628338415586	-0.721166666666667	0.00690791327650373	CAGL0C02893g		CAL0127458	Ortholog(s) have protein serine/threonine kinase activity and role in cellular ion homeostasis, negative regulation of transcription by RNA polymerase II, regulation of nitrogen utilization	HRK1
CAGL0C02937g	CAGL0C02937g	-0.430666666666667	0.0147886532808432	-0.757166666666667	0.063752853943618	-0.136	0.264043843864019	0.156	0.689395627475566	0.0448333333333333	0.938884616280825	CAGL0C02937g		CAL0127484	Ortholog(s) have microtubule binding, microtubule plus-end binding activity	PAC1
CAGL0C02959g	CAGL0C02959g	0.827666666666667	0.000781829035223863	-0.15825	0.507566745946414	0.407166666666667	0.0153329472744219	0.332833333333333	0.230332434546642	-0.3975	0.147034429281469	CAGL0C02959g		CAL0127310	Ortholog(s) have proton-transporting ATPase activity, rotational mechanism activity and role in cellular protein-containing complex assembly, endocytosis, polyphosphate metabolic process, vacuolar acidification, vacuole organization	VPH1
CAGL0C02981g	CAGL0C02981g	0.7705	0.00162878369907509	0.503833333333333	0.0414279665615205	-0.628833333333333	0.00148612487694157	-0.585666666666667	0.0335979942810215	-0.581666666666667	0.0233878137242397	CAGL0C02981g		CAL0127186	Putative acyl-CoA:sterol acyltransferase involved in sterol esterification; gene is upregulated in azole-resistant strain	ARE1
CAGL0C03003g	CAGL0C03003g	-0.979166666666667	0.0051989864061893	-0.198	0.399249563114625	-0.3765	0.0345740715307422	-0.879	0.00246215258239252	-0.04	0.892104181480923	CAGL0C03003g		CAL0127268	Ortholog of S. cerevisiae : YCR051W, C. albicans SC5314 : C2_07000W_A, C. dubliniensis CD36 : Cd36_21290, C. parapsilosis CDC317 : CPAR2_406670 and C. auris B8441 : B9J08_002805	YCR051W
CAGL0C03025g	CAGL0C03025g	-0.254166666666667	0.0497566460184048	-0.174666666666667	0.42861047183866	-0.596833333333333	0.000743238122367797	-0.374333333333333	0.0987312027820625	0.0646666666666667	0.81126527386245	CAGL0C03025g		CAL0127178	Ortholog(s) have DNA translocase activity, role in nucleosome disassembly, nucleosome positioning, positive regulation of transcription elongation from RNA polymerase II promoter and RSC-type complex localization	RSC6
CAGL0C03047g	CAGL0C03047g	-0.150666666666667	0.356430772487565	-0.467166666666667	0.080876056888904	0.221833333333333	0.0786689990428459	-0.1685	0.509534878899824	0.118666666666667	0.702080306591109	CAGL0C03047g		CAL0127194	Ortholog(s) have role in DNA replication-independent nucleosome organization, chromatin remodeling and FACT complex, nucleus localization	
CAGL0C03069g	CAGL0C03069g	-0.537166666666667	0.0147747171481054	-1.02633333333333	0.00437024767280884	-0.56	0.00190905687198052	0.9835	0.0116771865843941	0.568666666666667	0.090474164862405	CAGL0C03069g		CAL0127224	Ortholog(s) have CDP-diacylglycerol-serine O-phosphatidyltransferase activity	CHO1
CAGL0C03113g	CAGL0C03113g	2.15958333333333	7.41708109137257e-05	1.43308333333333	8.19619634655128e-05	0.214583333333333	0.149646617870973	0.5065	0.0253427613661261	-0.561916666666667	0.0382433778469435	CAGL0C03113g		CAL0127272	Ortholog(s) have RNA 7-methylguanosine cap binding, exoribonuclease activator activity, hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides, m7G(5')pppN diphosphatase activity	DCS1
CAGL0C03135g	CAGL0C03135g	-0.335333333333333	0.0293370190951386	-0.431	0.0333154877888137	-0.0985	0.424342969193415	-0.260833333333333	0.232202211424955	-0.0836666666666667	0.714461438576044	CAGL0C03135g		CAL0127618	Ortholog(s) have ATPase activity, chromatin binding, double-stranded DNA binding, single-stranded DNA binding activity	YCS4
CAGL0C03179g	CAGL0C03179g	-0.273	0.0461290383649699	0.0513333333333333	0.831421533143029	-0.2475	0.0301385782247156	-0.517333333333333	0.0289501631304523	-0.0376666666666667	0.886323124051002	CAGL0C03179g		CAL0127430	Ortholog(s) have SNAP receptor activity and role in endoplasmic reticulum to Golgi vesicle-mediated transport, retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum, vesicle fusion, vesicle fusion with Golgi apparatus	SEC22
CAGL0C03201g	CAGL0C03201g	1.21033333333333	0.000246332544236434	0.611333333333333	0.0212330210600994	0.318333333333333	0.0701490643252391	0.4885	0.0499808369880839	-0.300333333333333	0.317013760233631	CAGL0C03201g		CAL0127168	Ortholog(s) have role in ascospore-type prospore membrane assembly, late endosome to vacuole transport, mitochondrion organization, protein retention in Golgi apparatus, protein targeting to vacuole	VPS13
CAGL0C03223g	CAGL0C03223g	-0.519833333333333	0.0504960146520355	-0.601333333333333	0.0380812799956723	0.3	0.0219534182941302	0.499166666666667	0.0454141276189781	0.4345	0.0386168112470401	CAGL0C03223g		CAL0127242	Putative iron-sulfur protein subunit of succinate dehydrogenase; gene is downregulated in azole-resistant strain	SDH2
CAGL0C03245g	CAGL0C03245g	0.262166666666667	0.278637674240772	0.908916666666666	0.00321045122206157	0.187166666666667	0.387550807396461	-0.272666666666667	0.43164250718901	-0.401333333333333	0.255029774868557	CAGL0C03245g		CAL0127398	Ortholog(s) have Atg12 transferase activity	ATG10
CAGL0C03267g	CAGL0C03267g	0.715333333333334	0.00380498051863813	-0.170166666666667	0.498517735319141	0.828166666666667	0.000655709685638233	1.53216666666667	0.000271711899973905	-0.112833333333334	0.729780902672271	CAGL0C03267g	FPS1	CAL0127290	Glycerol transporter; involved in flucytosine resistance; double fps1/fps2 mutant accumulates glycerol, has constitutive cell wall stress, is hypersensitive to caspofungin in vitro and in vivo	FPS1
CAGL0C03289g	CAGL0C03289g	-0.812833333333333	0.0524533201513727	-1.30925	0.000147817783665361	0.658333333333333	0.000413804611954394	-0.400333333333333	0.0662501420169693	0.195166666666667	0.328385004343579	CAGL0C03289g	YBT1	CAL0127212	Putative ABC transporter involved in bile acid transport; gene is upregulated in azole-resistant strain	YBT1
CAGL0C03311g	CAGL0C03311g	0.199333333333333	0.30145349145961	0.268916666666667	0.191522296008061	-0.0308333333333334	0.879762459389885	-0.355	0.130820693892363	-0.235833333333333	0.434112447779187	CAGL0C03311g		CAL0127562	Protein of unknown function	
CAGL0C03333g	CAGL0C03333g	1.47183333333333	6.3364432155575e-05	1.32058333333333	0.000114214545692723	-1.58716666666667	7.95171037509146e-06	-0.486666666666667	0.0783696860677641	0.0708333333333335	0.78344199716205	CAGL0C03333g		CAL0127380	Ortholog(s) have ferric-chelate reductase activity, role in cellular response to iron ion starvation, copper ion import, intracellular sequestering of iron ion, reductive iron assimilation and fungal-type vacuole membrane localization	FRE6
CAGL0C03355g	CAGL0C03355g	-0.0566666666666667	0.715997610660274	0.650333333333333	0.0051623293263064	0.6595	0.0211633331482741	0.443166666666667	0.0561844981691589	0.0233333333333334	0.922454641657204	CAGL0C03355g		CAL0127278	Ortholog(s) have ATPase activator activity, RNA binding activity	ESF2
CAGL0C03369g	CAGL0C03369g	-0.789833333333333	0.0013744902871421	-0.0929999999999999	0.653212358450388	0.0445	0.746407821768569	-0.7145	0.00531965419490523	0.143833333333333	0.514730258743594	CAGL0C03369g		CAL0127296	Ortholog(s) have large ribosomal subunit rRNA binding activity and role in regulation of ribosomal subunit export from nucleus, ribosomal large subunit export from nucleus	NOG2
CAGL0C03399g	CAGL0C03399g	0.110166666666667	0.37526870799981	0.247583333333333	0.194980303685568	-0.171	0.102956814727867	-0.248	0.302242500496889	0.105333333333333	0.608188189073181	CAGL0C03399g	POP2	CAL0127530	Ortholog(s) have 3'-5'-exoribonuclease activity	POP2
CAGL0C03421g	CAGL0C03421g	-0.4795	0.00906554797162341	-0.300333333333333	0.117916473612214	0.0151666666666667	0.909493386364239	-0.632	0.0182731015004182	0.348833333333333	0.0957266852907083	CAGL0C03421g	BRE5	CAL0127328	Putative deubiquitination cofactor; physically interacts with Ubp3p and Pdr1p; modulates azole resistance by negatively regulating transcription factor activity of Pdr1p	BRE5
CAGL0C03443g	CAGL0C03443g	-1.65466666666667	4.52638906454887e-05	-2.03591666666667	5.68443546276469e-05	0.0289999999999998	0.832435075925346	0.2215	0.460183735448792	-0.564166666666666	0.108168091463435	CAGL0C03443g	LYS9	CAL0127518	Putative saccharopine dehydrogenase	LYS9
CAGL0C03465g	CAGL0C03465g	0.379333333333333	0.0296194530544664	0.694833333333333	0.0144515730439694	-0.150333333333333	0.289577086255221	-0.224166666666667	0.372997906389744	-0.0291666666666667	0.936824730064927	CAGL0C03465g		CAL0127502	Ortholog(s) have role in ascospore-type prospore membrane assembly, membrane fusion, vesicle docking involved in exocytosis	MSO1
CAGL0C03487g	CAGL0C03487g	-0.0261666666666665	0.898758970205298	-0.189083333333333	0.336968708295442	-0.854166666666667	0.000317884302488199	-0.679666666666667	0.00649884955620937	0.0401666666666666	0.858527572361722	CAGL0C03487g		CAL0127570	Ortholog(s) have role in phospholipid translocation and trans-Golgi network localization	YNR048W
