! File name: C_glabrata_CBS138_version_s02-m07-r42_chromosomal_feature.tab
! Organism: Candida glabrata CBS138
! Genome version: s02-m07-r42
! Date created: Sun Sep  1 07:09:06 2019
! Created by: The Candida Genome Database (http://www.candidagenome.org/)
! Contact Email: candida-curator AT lists DOT stanford DOT edu
! Funding: NIDCR at US NIH, grant number 1-R01-DE015873-01
!
CAGL0C04235g		CAGL-IPF906|CAGL-CDS2535.1|CAG58266.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	412698	413999	W	CAL0127622		Ortholog(s) have dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase activity, mannosyltransferase activity and role in GPI anchor biosynthetic process	2010-10-20	2010-10-20				N	GPI18
CAGL0C04257g		CAGL-IPF904|CAGL-CDS2247.1|CAG58267.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	415602	414187	C	CAL0127464		Ortholog(s) have di-trans,poly-cis-decaprenylcistransferase activity, trans-hexaprenyltranstransferase activity and role in farnesyl diphosphate biosynthetic process, mevalonate pathway, ubiquinone biosynthetic process	2010-10-20	2010-10-20				N	COQ1
CAGL0C04279g		CAGL-IPF903|CAGL-CDS3806.1|CAG58268.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	416100	416924	W	CAL0127462		Ortholog(s) have dehydrodolichyl diphosphate synthase activity, prenyltransferase activity and role in dolichol biosynthetic process, endoplasmic reticulum to Golgi vesicle-mediated transport, protein glycosylation	2010-10-20	2010-10-20				N	RER2
CAGL0C04301g		CAGL-IPF901|CAGL-CDS4488.1|CAG58269.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	417857	417270	C	CAL0127274		Ortholog(s) have GTPase activator activity and cytosol localization	2010-10-20	2010-10-20				N	
CAGL0C04323g		CAGL-IPF897|CAGL-CDS0938.1|CAG58270.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	419263	421515	W	CAL0127228		Ortholog(s) have alpha,alpha-trehalase activity and role in trehalose catabolic process	2010-10-20	2010-10-20				N	NTH2
CAGL0C04345s	Cen0C		centromere	ChrC_C_glabrata_CBS138	422097	422206	W	CAL0137787		Centromere, chromosome C	2010-10-21	2010-10-21				N	
CAGL0C04367g		CAGL-IPF896|CAGL-CDS5432.1|CAG58271.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	423677	423997	W	CAL0127314		Ortholog of S. cerevisiae : ECM15, C. albicans SC5314 : C3_06480C_A/ECM15, C. dubliniensis CD36 : Cd36_86440, C. parapsilosis CDC317 : CPAR2_404200 and C. auris B8441 : B9J08_004832	2010-10-20	2010-10-20				N	ECM15
CAGL0C04389g		CAGL-IPF895|CAGL-CDS5063.1|CAG58272.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	424896	424507	C	CAL0127264		Ortholog(s) have nucleus, replication fork protection complex, site of double-strand break localization	2010-10-20	2010-10-20				N	HTB2
CAGL0C04411g		CAGL-IPF893|CAGL-CDS5035.1|CAG58273.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	426015	426410	W	CAL0127584		Ortholog(s) have role in DNA repair and replication fork protection complex localization	2010-10-20	2010-10-20				N	HTA2
CAGL0C04433g		CAGL-IPF892|CAGL-CDS1598.1|CAG58274.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	428657	426906	C	CAL0127580		Has domain(s) with predicted nuclear chromosome localization	2010-10-20	2010-10-20				N	
CAGL0C04455g	ATP16	CAGL-IPF888|CAGL-CDS4794.1|CAG58275.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	430028	429564	C	CAL0127374		F1F0-ATPase complex, F1 delta subunit; protein abundance decreased in ace2 mutant cells	2010-10-20	2010-10-20				N	
CAGL0C04477g	MED2	CAGL-IPF887|CAGL-CDS3007.1|CAG58276.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	430892	431998	W	CAL0127500		Protein of unknown function	2010-10-20	2010-10-20				N	
CAGL0C04499g		CAGL-IPF884|CAGL-CDS3788.1|CAG58277.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	433236	432406	C	CAL0127492		Ortholog(s) have MAP kinase serine/threonine phosphatase activity, magnesium-dependent protein serine/threonine phosphatase activity, protein serine/threonine phosphatase activity	2010-10-20	2010-10-20				N	
CAGL0C04521r	tS(AGA)1	tRNA-Ser (AGA)	tRNA|Uncharacterized	ChrC_C_glabrata_CBS138	433780	433699	C	CAL0127326		tRNA-Ser, predicted by tRNAscan-SE; AGA anticodon	2010-10-20	2010-10-20				N	
CAGL0C04543g		CAGL-IPF881|CAGL-CDS3709.1|CAG58278.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	434137	435000	W	CAL0127260		Ortholog(s) have alditol:NADP+ 1-oxidoreductase activity, aldo-keto reductase (NADP) activity and role in D-xylose catabolic process, arabinose catabolic process, cellular response to oxidative stress	2010-10-20	2010-10-20				N	YJR096W
CAGL0C04565g		CAGL-IPF880|CAGL-CDS4640.1|CAG58279.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	435373	435900	W	CAL0127468		Ortholog(s) have ferrous iron binding activity and role in peptidyl-diphthamide biosynthetic process from peptidyl-histidine	2010-10-20	2010-10-20				N	JJJ3
CAGL0C04587g		CAGL-IPF879|CAGL-CDS1067.1|CAG58280.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	438381	436255	C	CAL0127532		Ortholog of S. cerevisiae : YJR098C, C. auris B8441 : B9J08_001284, Candida tenuis NRRL Y-1498 : CANTEDRAFT_135029, Pichia stipitis Pignal : PICST_42853 and Saccharomyces cerevisiae S288C : YJR098C	2010-10-20	2010-10-20				N	YJR098C
CAGL0C04609g		CAGL-IPF878|CAGL-CDS4043.1|CAG58281.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	439306	440046	W	CAL0127636		Ortholog(s) have NEDD8-specific protease activity, thiol-dependent ubiquitin-specific protease activity and role in protein deneddylation	2010-10-20	2010-10-20				N	YUH1
CAGL0C04631g		CAGL-IPF877|CAGL-CDS3313.1|CAG58282.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	441140	440142	C	CAL0127620		Ortholog(s) have role in cellular response to heat, cellular response to oxidative stress, chronological cell aging, negative regulation of autophagy of mitochondrion	2010-10-20	2010-10-20				N	AIM25
CAGL0C04653r	tL(UAG)1	tRNA-Leu (TAG)|tL(TAG)1	tRNA|Uncharacterized	ChrC_C_glabrata_CBS138	441493	441601	W	CAL0127350		tRNA-Leu, predicted by tRNAscan-SE; UAG anticodon	2010-10-20	2010-10-20				N	
CAGL0C04697g		CAGL-IPF872|CAGL-CDS3832.1|CAG58283.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	441768	442580	W	CAL0127180		Ortholog(s) have structural constituent of ribosome activity, role in cellular response to drug and mitochondrial small ribosomal subunit localization	2010-10-20	2010-10-20				N	RSM26
CAGL0C04719g		CAGL-IPF9629|CAGL-CDS4493.1|CAG58284.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	443318	442734	C	CAL0127388		Ortholog(s) have structural molecule activity	2010-10-20	2010-10-20				N	VPS25
CAGL0C04741g	SOD1	CAGL-IPF9630|CAGL-CDS4796.1|CAG58285.1	ORF|Verified	ChrC_C_glabrata_CBS138	444197	443733	C	CAL0127282		Cytosolic copper-zinc superoxide dismutase	2010-10-20	2010-10-20				N	SOD1
CAGL0C04763g		CAGL-IPF9635|CAGL-CDS3468.1|CAG58286.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	445881	444934	C	CAL0127288		Has domain(s) with predicted integral component of membrane localization	2010-10-20	2010-10-20				N	
CAGL0C04785g		CAGL-IPF4131|CAGL-CDS3747.1|CAG58287.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	447874	447029	C	CAL0127540		Ortholog of S. cerevisiae : YJR115W and Saccharomyces cerevisiae S288C : YJR115W	2010-10-20	2010-10-20				N	YJR115W
CAGL0C04807g		CAGL-IPF4127|CAGL-CDS3800.1|CAG58288.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	450190	451014	W	CAL0127616		Ortholog(s) have structural constituent of ribosome activity and mitochondrial small ribosomal subunit localization	2010-10-20	2010-10-20				N	RSM7
CAGL0C04829g		CAGL-IPF4126|CAGL-CDS5299.1|CAG58289.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	451489	451151	C	CAL0127368		Ortholog of S. cerevisiae : YJR112W-A, C. albicans SC5314 : C1_11570W_A, C. dubliniensis CD36 : Cd36_10860, C. parapsilosis CDC317 : CPAR2_203700 and C. auris B8441 : B9J08_001575	2010-10-20	2010-10-20				N	YJR112W-A
CAGL0C04851g		CAGL-IPF4125|CAGL-CDS4249.1|CAG58290.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	452697	452035	C	CAL0127516		Ortholog(s) have role in chromosome segregation and kinetochore, nuclear MIS12/MIND complex localization	2010-10-20	2010-10-20				N	NNF1
CAGL0C04873g		CAGL-IPF4124|CAGL-CDS3677.1|CAG58291.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	453297	454178	W	CAL0127258		Ortholog(s) have peroxisome localization	2010-10-20	2015-04-13				N	YJR111C
CAGL0C04895g		CAGL-IPF4123|CAGL-CDS1128.1|CAG58292.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	456360	454291	C	CAL0127190		Ortholog(s) have mRNA binding, phosphatidylinositol-3-phosphatase activity and role in phosphatidylinositol dephosphorylation	2010-10-20	2010-10-20				N	YMR1
CAGL0C04917g		CAGL-IPF4119|CAGL-CDS0303.1|CAG58293.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	457506	460847	W	CAL0127438		Ortholog(s) have carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity, role in arginine biosynthetic process and carbamoyl-phosphate synthase complex localization	2010-10-20	2010-10-20				N	CPA2
CAGL0C04933g		CAGL-IPF11792|CAR58008.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	461278	461520	W	CAL0127166		Protein of unknown function	2010-10-20	2010-10-20				N	
CAGL0C04939g		CAGL-IPF4117|CAGL-CDS2983.1|CAG58294.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	462740	461628	C	CAL0127490		Has domain(s) with predicted triglyceride lipase activity and role in lipid metabolic process	2010-10-20	2010-10-20				N	YJR107W
CAGL0C04961g		CAGL-IPF4116|CAGL-CDS1147.1|CAG58295.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	465102	463054	C	CAL0127606		Ortholog(s) have role in cellular calcium ion homeostasis, regulation of G0 to G1 transition	2010-10-20	2010-10-20				N	ECM27
CAGL0C04983g	ADO1	CAGL-IPF4114|CAGL-CDS3261.1|CAG58296.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	466732	465716	C	CAL0127176		Putative adenosine kinase; expression upregulated in biofilm vs planktonic cell culture	2010-10-20	2010-10-20				N	ADO1
CAGL0C05005g		CAGL-IPF4113|CAGL-CDS0346.1|CAG58297.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	470856	467626	C	CAL0127414		Ortholog(s) have protein serine/threonine kinase activity and role in exit from mitosis, meiotic spindle disassembly, mitotic cytokinesis, peptidyl-serine phosphorylation, peptidyl-threonine phosphorylation, regulation of exit from mitosis	2010-10-20	2010-10-20				N	CDC15
CAGL0C05027g		CAGL-IPF4109|CAGL-CDS0949.1|CAG58298.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	473101	475341	W	CAL0127548		Ortholog(s) have role in acetate catabolic process, carnitine metabolic process, cellular respiration and cytosol, mitochondrion localization	2010-10-20	2010-10-20				N	YAT1
CAGL0C05049g		CAGL-IPF4108|CAGL-CDS0254.1|CAG58299.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	475910	479455	W	CAL0127572		Ortholog(s) have lipid binding, sterol transfer activity and role in endocytosis, exocytosis, maintenance of cell polarity, piecemeal microautophagy of the nucleus, sterol transport	2010-10-20	2010-10-20				N	SWH1
CAGL0C05071g		CAGL-IPF4106|CAGL-CDS1744.1|CAG58300.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	480117	481781	W	CAL0127614		Ortholog(s) have hydroxymethylpyrimidine kinase activity, phosphomethylpyrimidine kinase activity, thiaminase activity, role in thiamine biosynthetic process, thiamine catabolic process and cytosol localization	2010-10-20	2010-10-20				N	THI20
CAGL0C05093g		CAGL-IPF4105|CAGL-CDS1081.1|CAG58301.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	484220	482106	C	CAL0127474		Ortholog(s) have dipeptidyl-peptidase activity	2010-10-20	2010-10-20				N	YOL057W
CAGL0C05115g	ARG1	CAGL-IPF4103|CAGL-CDS2634.1|CAG58302.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	486159	484897	C	CAL0127578		Argininosuccinate synthetase	2010-10-20	2010-10-20				N	ARG1
CAGL0C05137g	GPD2	CAGL-IPF4102|CAGL-CDS2622.1|CAG58303.1	ORF|Verified	ChrC_C_glabrata_CBS138	489110	487842	C	CAL0127442		Putative glycerol 3-phosphate dehydrogenase; protein differentially expressed in azole resistant strain	2010-10-20	2010-10-20				N	GPD2
CAGL0C05159g	HLP	CAGL-IPF4099|CAGL-CDS1330.1|CAG58304.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	492512	494419	W	CAL0127240		Protein with similarity to hemolysins, regulated by phenotypic switching	2010-10-20	2010-10-20				N	MAM3
CAGL0C05181g		CAGL-IPF4096|CAGL-CDS2185.1|CAG58305.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	496133	494688	C	CAL0127250		Ortholog(s) have ribose phosphate diphosphokinase activity, role in 5-phosphoribose 1-diphosphate biosynthetic process, cytokinesis, fungal-type cell wall organization and ribose phosphate diphosphokinase complex localization	2010-10-20	2010-10-20				N	PRS5
CAGL0C05203g		CAGL-IPF4094|CAGL-CDS2226.1|CAG58306.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	496561	497988	W	CAL0127172		Ortholog(s) have role in clathrin-dependent endocytosis, fungal-type cell wall organization and AP-2 adaptor complex localization	2010-10-20	2010-10-20				N	APM4
CAGL0C05225g		CAGL-IPF4092|CAGL-CDS0636.1|CAG58307.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	498337	500970	W	CAL0127284		Ortholog(s) have role in regulation of transcription by RNA polymerase II	2010-10-20	2010-10-20				N	CRT10
CAGL0C05247g	MET22	CAGL-IPF4091|CAGL-CDS3102.1|CAG58308.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	501476	502549	W	CAL0127514		Protein serine/threonine phosphatase; protein abundance increased in ace2 mutant cells	2010-10-20	2010-10-20				N	MET22
CAGL0C05269g		CAGL-IPF4090|CAGL-CDS2921.1|CAG58309.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	502777	503910	W	CAL0127330		Ortholog(s) have phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity, role in phosphatidylinositol dephosphorylation and endoplasmic reticulum localization	2010-10-20	2010-10-20				N	INP54
CAGL0C05291g		CAGL-IPF4089|CAGL-CDS1588.1|CAG58310.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	504216	505970	W	CAL0127642		Ortholog(s) have 2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase activity, pseudouridine synthase activity and role in riboflavin biosynthetic process, tRNA pseudouridine synthesis	2010-10-20	2010-10-20				N	RIB2
CAGL0C05313g		CAGL-IPF4087|CAGL-CDS0713.1|CAG58311.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	506270	508789	W	CAL0127202		Protein of unknown function	2010-10-20	2010-10-20				N	
CAGL0C05335g	RTG1	CAGL-IPF4086|CAGL-CDS4451.1|CAG58312.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	509230	509829	W	CAL0127494		Ortholog(s) have DNA-binding transcription factor activity, RNA polymerase II-specific, transcription regulatory region DNA binding activity	2010-10-20	2010-10-20				N	RTG1
CAGL0C05357g	HST1	CAGL-IPF4084|CAGL-CDS2017.1|CAG58313.1	ORF|Verified	ChrC_C_glabrata_CBS138	510471	512000	W	CAL0127390		Histone deacetylase; ortholog of S. cerevisiae SIR2; sensor of niacin limitation; regulates gene expression under niacin-limiting conditions	2010-10-20	2010-10-20				N	HST1
CAGL0C05379g	SSB1	CAGL-IPF4083|CAGL-CDS1431.1|CAG58314.1	ORF|Verified	ChrC_C_glabrata_CBS138	514118	512277	C	CAL0127488		Heat shock protein	2010-10-20	2010-10-20				N	SSB1
CAGL0C05401g		CAGL-IPF4080|CAG58315.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	515623	515886	W	CAL0127646		Protein of unknown function	2010-10-20	2010-10-20				N	
CAGL0C05423g		CAGL-IPF4079|CAGL-CDS3269.1|CAG58316.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	517416	516403	C	CAL0127346		Ortholog(s) have MAP kinase tyrosine phosphatase activity, protein tyrosine phosphatase activity	2010-10-20	2010-10-20				N	PTP1
CAGL0C05445g		CAGL-IPF4076|CAGL-CDS0305.1|CAG58317.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	517886	521224	W	CAL0127218		Ortholog(s) have role in endocytosis	2010-10-20	2010-10-20				N	BRE4
CAGL0C05461g		CAGL-IPF40152|CAR58009.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	521838	521725	C	CAL0127482		Ortholog(s) have protein binding, bridging activity, role in protein N-linked glycosylation and endoplasmic reticulum membrane, oligosaccharyltransferase complex localization	2010-10-20	2010-10-20				N	OST4
CAGL0C05467g		CAGL-IPF4071|CAGL-CDS2999.1|CAG58318.2	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	524686	522565	C	CAL0127402		Ortholog(s) have role in biofilm formation, filamentous growth, pathogenesis	2010-10-20	2010-10-20				N	MFG1
CAGL0C05489g		CAGL-IPF4068|CAGL-CDS0952.1|CAG58319.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	528599	530836	W	CAL0127226		Ortholog(s) have GTPase activator activity and role in regulation of vacuole fusion, non-autophagic, vesicle-mediated transport	2010-10-20	2010-10-20				N	GYP7
CAGL0C05511g		CAGL-IPF4066|CAGL-CDS3525.1|CAG58320.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	531914	530985	C	CAL0127630		Ortholog(s) have alkaline phosphatase activity, phosphatase activity, phosphoglycolate phosphatase activity, phosphoprotein phosphatase activity	2010-10-20	2010-10-20				N	PHO13
CAGL0C05533g		CAGL-IPF4064|CAGL-CDS2689.1|CAG58321.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	533650	532337	C	CAL0127236		Ortholog of S. cerevisiae : AIM6, C. albicans SC5314 : C3_04650W_A, C. dubliniensis CD36 : Cd36_84610, C. parapsilosis CDC317 : CPAR2_404550 and C. auris B8441 : B9J08_003753	2010-10-20	2015-04-13				N	AIM6
CAGL0C05555g		CAGL-IPF4063|CAGL-CDS2176.1|CAG58322.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	534398	535849	W	CAL0127312		Ortholog(s) have guanine deaminase activity and role in cellular response to drug	2010-10-20	2010-10-20				N	GUD1
CAGL0C05577g		CAGL-IPF4062|CAGL-CDS1409.1|CAG58323.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	536419	538278	W	CAL0127554		Ortholog(s) have role in ascospore wall assembly, ascospore-type prospore membrane assembly, mitochondrion inheritance, sporulation resulting in formation of a cellular spore	2010-10-20	2010-10-20				N	ADY3
CAGL0C05599g		CAGL-IPF4061|CAGL-CDS0396.1|CAG58324.1	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	541559	538455	C	CAL0127560		Ortholog(s) have role in actin cortical patch localization, actin cytoskeleton organization, fungal-type cell wall biogenesis, mitotic division septum assembly, regulation of cell shape	2010-10-20	2010-10-20				N	
CAGL0C05621g		Novel_proteincoding5	ORF|Uncharacterized	ChrC_C_glabrata_CBS138	553243	553584	W	CAL0000211132		Protein of unknown function	2015-04-13	2015-04-13				N	
CAGL0C05643g	EPA7	CAGL-IPF4055|CAGL-CDS2908.1|CAGL-IPF4054|CAGL-CDS3881.1|CAGL0C05665g	ORF|Verified	ChrC_C_glabrata_CBS138	555325	557469	W	CAL0127338		Adhesin-like protein with a predicted GPI-anchor; belongs to adhesin cluster I; strain BG14 encodes the full-length protein, whereas CBS138 contains a stop codon that terminates the ORF at codon 379	2010-10-20	2010-10-20				N	
CAGL0D00105g		CAGL0D00110g.2	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	3588	3088	C	CAL0000208769		Protein of unknown function	2015-04-13	2015-04-13				N	
CAGL0D00110g		CAGL-IPF16506|CAGL-IPF16505|CAGL0D00121g|CAGL-IPF2539|CAGL0D00132g	pseudogene	ChrD_C_glabrata_CBS138	5439	3088	C	CAL0128347		Putative adhesin-like protein; ORF appears artificially broken into fragments due to sequencing errors; belongs to adhesin cluster V; predicted GPI anchor	2010-10-20	2010-10-20				N	
CAGL0D00116g		CAGL0D00110g.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	5439	4567	C	CAL0000207647		Protein of unknown function	2015-04-13	2015-04-13				N	
CAGL0D00154g	AQY1	CAGL-IPF2540|CAGL-CDS3683.1|CAG58331.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	17914	17042	C	CAL0128279		Has domain(s) with predicted channel activity, role in transmembrane transport and membrane localization	2010-10-20	2010-10-20				N	
CAGL0D00176g		CAGL-IPF2549|CAGL-CDS2317.1|CAG58332.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	23693	25075	W	CAL0128043		Ortholog(s) have glutamate dehydrogenase (NADP+) activity, role in ammonia assimilation cycle, glutamate biosynthetic process, invasive filamentous growth and cytosol, extracellular region, intracellular, nucleus localization	2010-10-20	2010-10-20				N	GDH3
CAGL0D00198g		CAGL-IPF2551|CAGL-CDS2873.1|CAG58333.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	27559	28710	W	CAL0128291		Ortholog(s) have (R,R)-butanediol dehydrogenase activity and role in alcohol metabolic process, butanediol biosynthetic process	2010-10-20	2010-10-20				N	BDH1
CAGL0D00220g		CAGL-IPF2552|CAGL-CDS4532.1|CAG58334.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	29345	29914	W	CAL0128389		Ortholog(s) have role in ribosomal large subunit export from nucleus and nucleolus, nucleus, preribosome, large subunit precursor localization	2010-10-20	2010-10-20				N	ECM1
CAGL0D00242g		CAGL-IPF2554|CAGL-CDS2880.1|CAG58335.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	30268	31416	W	CAL0128113		Ortholog(s) have unfolded protein binding activity, role in protein folding, ubiquitin-dependent ERAD pathway and integral component of endoplasmic reticulum membrane localization	2010-10-20	2010-10-20				N	CNE1
CAGL0D00264g	NUD1	CAGL-IPF2555|CAGL-CDS2745.1|CAG58336.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	32868	31657	C	CAL0128215		Putative nuclear phosphatase regulatory subunit; gene is downregulated in azole-resistant strain	2010-10-20	2010-10-20				N	
CAGL0D00286g	BMT1	CAGL-IPF2559|CAGL-CDS0985.1|CAG58337.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	37583	39784	W	CAL0128063		Beta mannosyltransferase	2010-10-20	2010-10-20				N	
CAGL0D00308r	tL(UAA)1	tL(TAA)1	tRNA|Uncharacterized	ChrD_C_glabrata_CBS138	40063	40146	W	CAL0128165		tRNA-Leu, predicted by tRNAscan-SE; UAA anticodon	2010-10-20	2010-10-20				N	
CAGL0D00330g	HYM1	CAGL-IPF2560|CAGL-CDS2621.1|CAG58338.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	41436	42704	W	CAL0128395		Ortholog(s) have role in budding cell apical bud growth, cellular response to biotic stimulus, cellular response to drug, cellular response to neutral pH and cellular response to starvation, more	2010-10-20	2010-10-20				N	HYM1
CAGL0D00352g		CAGL-IPF2561|CAGL-CDS0664.1|CAG58339.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	45531	42946	C	CAL0128185		Ortholog(s) have ATPase-coupled transmembrane transporter activity, role in fatty acid transmembrane transport and integral component of peroxisomal membrane, peroxisome localization	2010-10-20	2010-10-20				N	PXA2
CAGL0D00374g		CAGL-IPF2562|CAGL-CDS5513.1|CAG58340.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	45775	46086	W	CAL0128121		Protein of unknown function	2010-10-20	2010-10-20				N	
CAGL0D00396g		CAGL-IPF15523|CAG58341.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	46558	46316	C	CAL0128321		Protein of unknown function	2010-10-20	2010-10-20				N	
CAGL0D00418g		CAGL-IPF2567|CAGL-CDS0967.1|CAG58342.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	50011	47786	C	CAL0128477		Ortholog(s) have role in long-chain fatty acid transport	2010-10-20	2010-10-20				N	FAT3
CAGL0D00440g		CAGL-IPF2574|CAGL-CDS4566.1|CAG58343.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	52798	52244	C	CAL0128469		Ortholog(s) have role in poly(A)+ mRNA export from nucleus, ribosomal large subunit export from nucleus, ribosomal small subunit export from nucleus and nuclear RNA export factor complex localization	2010-10-20	2010-10-20				N	MTR2
CAGL0D00462g		CAGL-IPF2578|CAGL-CDS1050.1|CAG58344.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	55305	57443	W	CAL0127951		Ortholog(s) have DNA-binding transcription factor activity, DNA-binding transcription repressor activity, RNA polymerase II-specific, proximal promoter sequence-specific DNA binding activity	2010-10-20	2010-10-20				N	ASH1
CAGL0D00484g		CAGL-IPF2579|CAGL-CDS2295.1|CAG58345.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	59152	60543	W	CAL0128001		Ortholog(s) have ornithine decarboxylase activity and role in pantothenate biosynthetic process, polyamine biosynthetic process, putrescine biosynthetic process	2010-10-20	2010-10-20				N	SPE1
CAGL0D00506g		CAGL-IPF2581|CAGL-CDS3342.1|CAG58346.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	61050	62033	W	CAL0127999		Ortholog of S. cerevisiae : LOT5, C. albicans SC5314 : C1_03040W_A, C. dubliniensis CD36 : Cd36_02840, C. parapsilosis CDC317 : CPAR2_110230 and C. auris B8441 : B9J08_004951	2010-10-20	2010-10-20				N	LOT5
CAGL0D00528g		CAGL-IPF2584|CAGL-CDS0034.1|CAG58347.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	64404	70649	W	CAL0127977		Ortholog(s) have 3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity, [acyl-carrier-protein] S-acetyltransferase activity and [acyl-carrier-protein] S-malonyltransferase activity, more	2010-10-20	2010-10-20				N	FAS1
CAGL0D00550g		CAGL-IPF2585|CAGL-CDS2571.1|CAG58348.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	71400	72689	W	CAL0128461		Ortholog(s) have ribose phosphate diphosphokinase activity and role in 5-phosphoribose 1-diphosphate biosynthetic process, cytokinesis, fungal-type cell wall organization	2010-10-20	2010-10-20				N	PRS1
CAGL0D00572g		CAGL-IPF2586|CAGL-CDS0390.1|CAG58349.1	ORF|Uncharacterized	ChrD_C_glabrata_CBS138	76083	72970	C	CAL0128383		Ortholog(s) have Rab GTPase binding, Ras guanyl-nucleotide exchange factor activity, phosphatidylinositol binding activity	2010-10-20	2010-10-20				N	VAM6
