C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0I00748g		Ortholog(s) have NADH dehydrogenase activity, role in NADH oxidation, chronological cell aging, glycolytic fermentation to ethanol and mitochondrion, plasma membrane localization	-1.65183333333333	0.00295849141176759	-2.10808333333333	6.48525406914963e-06	0.0516666666666667	0.786664170252432	0.0656666666666667	0.798630725657038	-1.98653757135137	-2.84425418230764	-0.0398802764401469	0.00631210279170669	0	-1	0	0	NDE1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I00748g	OFF	DOWN	DOWN	0	0
CAGL0I01100g	GCY1	Ortholog(s) have alditol:NADP+ 1-oxidoreductase activity, aldo-keto reductase (NADP) activity, glycerol dehydrogenase [NAD(P)+] activity, mRNA binding, oxidoreductase activity	1.54683333333333	0.000760784343204842	1.80308333333333	0.000160919594828429	-0.0425000000000002	0.80261108301199	0.642333333333334	0.0239665491786589	1.75031118508433	2.29673898577113	-0.272559602579345	1.01512736411299	0	1	0	0	GCY1	REDOX SIGNALING	METABOLISM	F3	CAGL0I01100g	OFF	UP	UP	0	0
CAGL0I01166g	TRR1	Thioredoxin reductase (NADPH)	0.866833333333333	0.0216249630039745	2.978	1.49130324265138e-06	-0.646	0.00229455051877026	-0.606	0.0250335686853012	0.95589981960613	3.84109622522957	-1.76376639895109	-1.1686952680536	0	1	0	0	TRR2	REDOX SIGNALING	THIOL REDOX	F3	CAGL0I01166g	Type I	0	UP	DOWN	0
CAGL0I01408g	CYC1	Ortholog(s) have electron transfer activity and role in mitochondrial ATP synthesis coupled electron transport, mitochondrial electron transport, cytochrome c to oxygen, mitochondrial electron transport, ubiquinol to cytochrome c	-2.18416666666667	0.0016395052928412	-3.15925	1.7251453385794e-06	-0.215166666666667	0.102131625799789	-1.08283333333333	0.00100753141909757	-2.60843705697328	-4.22594949534607	-0.699207004137236	-2.00286303182244	-1	-1	0	-1	CYC1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I01408g	Type II	DOWN	DOWN	0	DOWN
CAGL0I02024g	OYE2	Putative NADPH dehydrogenase; protein abundance increased in ace2 mutant cells	2.15766666666667	3.22124034073709e-06	0.964916666666667	0.000408856499203173	0.177666666666667	0.165590712641906	-0.192833333333333	0.323314808037689	2.46391845333865	1.19501935214654	0.271457016588585	-0.445905374176301	1	0	0	0		REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0I02024g	OFF	UP	0	0	0
CAGL0I02530g		Ortholog(s) have N,N-dimethylaniline monooxygenase activity, role in protein folding and endoplasmic reticulum membrane localization	2.6945	5.09883690570935e-06	1.97875	4.14356221806182e-06	0.603166666666667	0.00573821214058191	1.12933333333333	0.000464821286032244	3.09107507299681	2.527642245632	1.32283811328482	1.86708059925194	1	1	0	0	FMO1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0I02530g	Type II	UP	UP	0	UP
CAGL0I03190g	RIP1	Putative ubiquinol-Cytochrome c reductase iron-sulfur protein	-1.8995	0.00118596394835847	-2.576	1.97684680976175e-06	0.526	0.00222842437876323	0.278166666666667	0.242155038231926	-2.27587465201329	-3.45930247648164	1.13216461239553	0.378057610937555	-1	-1	0	0	RIP1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I03190g	OFF	DOWN	DOWN	0	0
CAGL0I05934g		Ortholog(s) have ubiquitin-protein transferase regulator activity and role in cellular response to water deprivation, stress-induced homeostatically regulated protein degradation pathway	2.419	6.99239846475025e-06	-0.385916666666667	0.145482016703383	1.719	3.38053800775544e-05	-0.2415	0.364192043892969	2.76922164477733	-0.580569757125135	4.07998517258027	-0.531042384669311	1	0	1	0	YJL144W	REDOX SIGNALING	OTHERS	F3	CAGL0I05934g	Type II	UP	0	UP	0
CAGL0I06831g		Ortholog(s) have 2 iron, 2 sulfur cluster binding, electron transfer activity, iron-sulfur cluster binding, oxidoreductase activity, acting on NAD(P)H, oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor activity	-1.805	0.000132364243909262	-1.79216666666667	1.22137450141735e-05	-0.247666666666667	0.0849812213931844	0.698	0.00675768596973641	-2.16547483725198	-2.42900073917076	-0.779512258291473	1.11251010899198	-1	-1	0	0	COX15	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I06831g	OFF	DOWN	DOWN	0	0
CAGL0I07843g	ADH1	Putative alcohol dehydrogenase isoenzyme III; increased protein abundance in azole resistant strain	0.814	0.000371132890239519	0.46025	0.0492612236009238	-0.0660000000000001	0.574899701156842	1.66266666666667	9.26568574038591e-05	0.894177171847162	0.531665394975087	-0.3306264786601	2.80008893342191	0	0	0	1	ADH1	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0I07843g	OFF	0	0	0	UP
CAGL0I09328g		Ortholog(s) have 3-dehydrosphinganine reductase activity, role in 3-keto-sphinganine metabolic process, sphingolipid biosynthetic process and lipid droplet localization	0.328666666666667	0.033636549505316	0.445333333333333	0.0417977243264556	-0.770083333333333	0.00101510451031503	-0.216416666666667	0.469346612933972	0.327185530603896	0.512058334484055	-2.0703677410938	-0.487161836452879	0	0	-1	0	TSC10	REDOX SIGNALING	METABOLISM	F3	CAGL0I09328g	OFF	0	0	DOWN	0
CAGL0J00429g	COX6	Cytochrome c oxidase subunit VI	-1.0255	0.0110817293516708	-1.75016666666667	3.85236034166725e-05	0.160166666666667	0.525763932131042	0.4425	0.0533674477284728	-1.25482239697218	-2.37379426717366	0.22821572589015	0.665540803903677	0	-1	0	0	COX6	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0J00429g	OFF	0	DOWN	0	0
CAGL0J00451g		Putative glyceraldehyde-3-phosphate dehydrogenase; protein differentially expressed in azole resistant strain; expression downregulated in biofilm vs planktonic cell culture	3.19516666666667	4.89804689161217e-07	3.54241666666667	8.77237966538999e-06	-0.917	0.00352301135162892	0.459666666666666	0.230492752381955	3.67597991169694	4.58298796101594	-2.43338867205257	0.695572009659772	1	1	-1	0		REDOX SIGNALING	METABOLISM	F3	CAGL0J00451g	Type I	UP	UP	DOWN	0
CAGL0J00847g		Ortholog(s) have succinate dehydrogenase (ubiquinone) activity and role in cellular respiration	-1.25666666666667	7.82543754109713e-05	-1.75683333333333	3.61127107640389e-05	1.05466666666667	0.000807681387149052	1.49133333333333	0.00124188771728577	-1.52488331950117	-2.38255719923669	2.43846341330444	2.50036000606981	0	-1	1	1	YJL045W	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0J00847g	Type I	DOWN	DOWN	UP	UP
CAGL0J01441g		Ortholog(s) have alcohol dehydrogenase (NAD) activity	0.0906666666666667	0.657079036617582	0.474333333333333	0.0324648470076943	-1.13833333333333	0.000262820534542715	-0.423166666666667	0.0569832381211171	0.0491415526865245	0.55017708895824	-2.98028804393372	-0.848848348495957	0	0	-1	0	ADH3	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0J01441g	OFF	0	0	DOWN	0
CAGL0J02904g		Ortholog(s) have protein phosphatase regulator activity, role in glycogen metabolic process, protein dephosphorylation and protein phosphatase type 1 complex localization	2.26616666666667	6.99239846475025e-06	0.429166666666667	0.0730017576618131	0.3545	0.0216864999891358	0.607333333333333	0.0402011429451343	2.59067379621275	0.490808224231205	0.708399963550864	0.953898692183083	1	0	0	0	GIP2	REDOX SIGNALING	METABOLISM	F3	CAGL0J02904g	OFF	UP	0	0	0
CAGL0J03080g		Ortholog(s) have role in energy reserve metabolic process and cell periphery localization	5.002	6.00709661348608e-06	-0.00191666666666623	0.996839297836497	2.16275	0.000274236664483083	-0.264666666666667	0.458003571663525	5.78681658158645	-0.075824870294543	5.17646075814772	-0.571569934184819	1	0	1	0	RGI1	REDOX SIGNALING	METABOLISM	F3	CAGL0J03080g	Type II	UP	0	UP	0
CAGL0J03212g	ALD5	Putative mitochondrial aldehyde dehydrogenase (NAD+); protein abundance increased in ace2 mutant cells	-0.0138333333333333	0.966992536702976	2.24458333333333	5.20780382021269e-05	-0.8515	6.92592844925515e-05	-0.177833333333333	0.585656872744935	-0.0729407821553464	2.87706416164536	-2.27154269829557	-0.41966451477777	0	1	-1	0	ALD5	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0J03212g	Type I	0	UP	DOWN	0
CAGL0J03894g		Ortholog(s) have dihydrofolate reductase activity, drug binding, mRNA binding activity and role in dihydrofolate metabolic process, tetrahydrofolate biosynthetic process	-1.68116666666667	0.000188915730207823	-1.29041666666667	0.00024841195212301	0.0466666666666667	0.779521886115621	-0.778166666666667	0.00495345444488738	-2.02080629692102	-1.76948056477688	-0.052234930925414	-1.46988202092784	-1	0	0	0	DFR1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0J03894g	OFF	DOWN	DOWN	0	0
CAGL0J05852g		Ortholog(s) have role in secondary metabolite biosynthetic process	0.3075	0.0959370795503043	0.103	0.641361977340421	0.645333333333334	0.00645270122765565	1.2725	0.00023319685685611	0.302457529766706	0.0620817730474082	1.42702903277724	2.11753502395569	0	0	0	1		REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0J05852g	OFF	0	0	0	UP
CAGL0J09812g	TPS1	Ortholog(s) have alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity, trehalose-phosphatase activity	2.153	9.27268178739275e-05	0.91575	0.00091590281274209	0.0556666666666665	0.73528138012868	-0.245666666666667	0.274278524945864	2.45846661063439	1.13039272818169	-0.0299965528519337	-0.538331512280014	1	0	0	0	TPS1	REDOX SIGNALING	METABOLISM	F3	CAGL0J09812g	OFF	UP	0	0	0
CAGL0J11682g		Ortholog(s) have role in aerobic respiration, development of symbiont in host and mitochondrial intermembrane space localization	-2.14866666666667	6.95403518865205e-06	-1.36516666666667	0.000129650649412266	0.4575	0.0162985616014081	0.528333333333333	0.0843710253532649	-2.56696411068728	-1.86773494053361	0.962905845947368	0.815696832684156	-1	0	0	0	MIX17	REDOX SIGNALING	THIOL REDOX	F3	CAGL0J11682g	OFF	DOWN	DOWN	0	0
CAGL0K00847g	CIR1	Protein of unknown function	-0.0773333333333334	0.664540298870471	0.555833333333333	0.0655129791265861	0.271	0.0825348265095407	1.33883333333333	0.0066447074392754	-0.147124784666914	0.657303933428796	0.502077233646904	2.23357793551808	0	0	0	1		REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0K00847g	OFF	0	0	0	UP
CAGL0K02629g		Ortholog(s) have intracellular localization	1.77683333333333	1.12264637282909e-05	1.6575	2.73460018451795e-05	1.20333333333333	8.97279801839669e-05	0.453	0.118287608413857	2.01900914693726	2.10537845684468	2.80580847333305	0.683909405482648	1	1	1	0		REDOX SIGNALING	UNKNOWN	F3	CAGL0K02629g	Type II	UP	UP	UP	0
CAGL0K02893g		Ortholog(s) have ubiquinol-cytochrome-c reductase activity, role in aerobic respiration, mitochondrial electron transport, ubiquinol to cytochrome c and mitochondrial respiratory chain complex III localization	-1.35266666666667	0.000335730972657303	-1.25566666666667	0.000465802618189776	0.9735	6.79073714551262e-05	0.439166666666667	0.280359149440926	-1.63703551227456	-1.72380378139833	2.23790618882694	0.659709501815114	0	0	1	0	QCR10	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0K02893g	Type I	DOWN	DOWN	UP	0
CAGL0K03421g		Ortholog(s) have phosphoglucomutase activity	3.58266666666667	4.11532524626147e-05	0.833083333333333	0.00243177071334454	0.230333333333334	0.149917327104762	-1.2225	0.000404953059280291	4.12867756481871	1.0217323706001	0.401592710500065	-2.2471945893332	1	0	0	-1	PGM2	REDOX SIGNALING	METABOLISM	F3	CAGL0K03421g	Type I	UP	0	0	DOWN
CAGL0K05137g		Ortholog(s) have alpha,alpha-trehalase activity and role in cellular response to desiccation, cellular response to ethanol, cellular response to freezing, pathogenesis, trehalose catabolic process	5.65133333333333	1.64725104020591e-07	6.44075	1.77497481641877e-07	0.253166666666665	0.0696693968324021	-0.3815	0.337430396707567	6.54540155215093	8.39267267541871	0.458012299316114	-0.775957072388929	1	1	0	0	ATH1	REDOX SIGNALING	METABOLISM	F3	CAGL0K05137g	OFF	UP	UP	0	0
CAGL0K05687g		Has domain(s) with predicted FMN binding, catalytic activity, oxidoreductase activity and role in oxidation-reduction process	1.5285	0.0148086776554285	1.34725	0.000845247940741871	0.8905	0.00048070241533739	0.851833333333333	0.0064255587359664	1.7288932316033	1.69757350596138	2.0328189243715	1.38162470037913	0	0	1	0		REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0K05687g	Type II	0	UP	UP	0
CAGL0K05813g		Ortholog(s) have disulfide oxidoreductase activity, glutathione disulfide oxidoreductase activity, glutathione peroxidase activity, glutathione transferase activity	2.406	3.90803428993062e-06	1.628	3.95738965644981e-05	0.565666666666667	0.00328657892140647	0.120166666666667	0.723792887694717	2.7540343686726	2.06660248246577	1.23017820464531	0.101653891939701	1	1	0	0	GRX2	REDOX SIGNALING	THIOL REDOX	F3	CAGL0K05813g	OFF	UP	UP	0	0
CAGL0K06259g	TSA1	Thiol-specific antioxidant protein; predicted thioredoxin peroxidase involved in oxidative stress response; protein abundance decreased in ace2 mutant cells	0.117333333333333	0.778925457717176	1.79966666666667	0.00200729531376766	-1.1305	0.000455917274270035	-2.703	0.00013966252136091	0.0802949395680225	2.29224798308882	-2.96093241857347	-4.83716741196815	0	1	-1	-1	TSA2	REDOX SIGNALING	THIOL REDOX	F3	CAGL0K06259g	Type I	0	UP	DOWN	DOWN
CAGL0K07480g	PGM1	Putative phosphoglucomutase	2.1945	8.06193941734102e-05	-0.385333333333333	0.0932261869404799	0.237333333333333	0.118432380711739	-0.288166666666667	0.191345963391167	2.50694906896872	-0.57980300056962	0.418889226779438	-0.612680613909183	1	0	0	0	PGM1	REDOX SIGNALING	METABOLISM	F3	CAGL0K07480g	OFF	UP	0	0	0
CAGL0K08184g	CCP1	Cytochrome C peroxidase	-2.93633333333333	2.75359950520005e-06	-3.06225	7.81493833406516e-07	0.188666666666667	0.0813028001251427	0.636833333333333	0.0173326920501325	-3.48715727569954	-4.09844883382897	0.298637256456172	1.00550571566686	-1	-1	0	0		REDOX SIGNALING	ROS DETOXIFICATION	F3	CAGL0K08184g	OFF	DOWN	DOWN	0	0
CAGL0K09702g		Putative stress-induced alcohol dehydrogenase; gene is upregulated in azole-resistant strain; protein differentially expressed in azole resistant strain	2.0835	1.68738160827095e-06	2.56541666666667	0.00011468042426572	0.0012500000000002	0.991988471011308	0.762	0.0561844981691589	2.37727309607448	3.29878026717873	-0.164456375833257	1.22447110909237	1	1	0	0	YNL134C	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0K09702g	OFF	UP	UP	0	0
CAGL0K10736g	CYB2	Ortholog(s) have L-lactate dehydrogenase (cytochrome) activity and mitochondrial intermembrane space, mitochondrion localization	2.07416666666667	9.62325645049212e-06	1.63316666666667	1.64876847049604e-05	0.210916666666667	0.128837174446391	-0.185166666666667	0.518719544304097	2.36636941066596	2.07339375481462	0.353615468915611	-0.432493379372608	1	1	0	0	CYB2	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0K10736g	OFF	UP	UP	0	0
CAGL0K10780g		Ortholog(s) have IMP dehydrogenase activity	-0.988166666666667	0.000655705677725134	-1.58408333333333	2.51906237318378e-05	-0.5225	0.00400080830538601	-0.158333333333333	0.505277973813978	-1.21120765533809	-2.1554877221534	-1.45860643316499	-0.385551397559681	0	-1	0	0	IMD4	REDOX SIGNALING	METABOLISM	F3	CAGL0K10780g	OFF	0	DOWN	0	0
CAGL0K10868g	CTA1	Putative catalase A; gene is downregulated in azole-resistant strain; regulated by oxidative stress and glucose starvation; protein abundance increased in ace2 mutant cells	-1.5415	0.000234581840052182	-2.69383333333333	3.94321110787059e-06	-1.61316666666667	4.05970963551743e-05	-1.40333333333333	0.00104341225340936	-1.85764043312917	-3.61418730069571	-4.15356839821793	-2.56354272763771	0	-1	-1	-1		REDOX SIGNALING	ROS DETOXIFICATION	F3	CAGL0K10868g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0K11858g		Putative flavodoxin	1.86666666666667	1.29143527112642e-05	0.813833333333333	0.00402703015221279	0.312166666666667	0.0449513188640999	0.728833333333333	0.0139552862560955	2.1239571189943	0.996429404268099	0.60379722224227	1.16644965331118	1	0	0	0	PST2	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0K11858g	OFF	UP	0	0	0
CAGL0K12100g		Putative coproporphyrinogen III oxidase; protein differentially expressed in azole resistant strain	-2.2945	2.0035630805115e-05	-2.90283333333333	2.1912466802908e-06	-0.509166666666667	0.11694982508731	-0.823166666666667	0.0152458146054589	-2.73733419519548	-3.88890522087174	-1.42566068787094	-1.54860459912343	-1	-1	0	0	HEM13	REDOX SIGNALING	OXYGEN DEPENDENT ENZYME	F3	CAGL0K12100g	OFF	DOWN	DOWN	0	0
CAGL0L00429g		Ortholog(s) have glycine dehydrogenase (decarboxylating) activity and role in glycine decarboxylation via glycine cleavage system, one-carbon metabolic process	1.092	0.00798587728924461	1.76025	2.57243247247232e-05	1.08233333333333	0.00645270122765565	1.26316666666667	0.000234419309434867	1.21895123008678	2.24043714726615	2.50682583478958	2.10120737810772	0	1	1	1	GCV2	REDOX SIGNALING	OTHERS	F3	CAGL0L00429g	Type II	0	UP	UP	UP
CAGL0L01089g	GLT1	Ortholog(s) have glutamate synthase (NADH) activity and role in L-glutamate biosynthetic process, ammonia assimilation cycle, invasive filamentous growth	-1.896	3.528045052699e-05	-1.46058333333333	9.25014359024631e-05	0.609166666666667	0.000778339538166549	0.513	0.0240875667716214	-2.27178576998509	-1.99315440568575	1.33766369866714	0.78887284307677	-1	0	0	0	GLT1	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0L01089g	OFF	DOWN	DOWN	0	0
CAGL0L01177g	FRDS1	Putative soluble fumarate reductase	1.94616666666667	1.69129235357645e-05	1.65375	7.01034702153556e-05	-0.337166666666667	0.0399198003673221	-0.472333333333334	0.0686678004932291	2.21683315363477	2.10044930755923	-1.00066057357775	-0.934860054302251	1	1	0	0	FRD1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L01177g	OFF	UP	UP	0	0
CAGL0L02167g		Ortholog(s) have 3-hydroxyacyl-CoA dehydrogenase activity, enoyl-CoA hydratase activity and role in fatty acid beta-oxidation, fatty acid catabolic process, glyoxylate cycle, pathogenesis, very long-chain fatty acid catabolic process	1.03533333333333	0.000725772280835916	1.20366666666667	0.000880844920405825	2.2625	9.58933025016604e-05	1.2445	0.000385254283198501	1.1527502829636	1.50884185665384	5.4229361151288	2.06855208641177	0	0	1	1	FOX2	REDOX SIGNALING	PEROXISOME	F3	CAGL0L02167g	Type II	0	UP	UP	UP
CAGL0L03828g		Ortholog(s) have electron transfer activity, role in ergosterol biosynthetic process, sterol biosynthetic process and endoplasmic reticulum membrane localization	-1.77233333333333	0.0038111418317676	-2.28191666666667	5.82944575083315e-06	-1.506	3.38053800775544e-05	-2.718	1.89871820134404e-06	-2.12731193832214	-3.07274763585118	-3.88876697041703	-4.86340827136668	-1	-1	-1	-1	CYB5	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L03828g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0L05236g	MDH1	Malate dehydrogenase	-0.274333333333334	0.097931634120355	-1.218	0.000437658743582285	1.16833333333333	3.38053800775544e-05	0.761666666666667	0.00716586320948272	-0.377270430253982	-1.6742932152422	2.71932589193618	1.22388797888352	0	0	1	0	MDH1	REDOX SIGNALING	METABOLISM	F3	CAGL0L05236g	Type I	0	DOWN	UP	0
CAGL0L05258g		Ortholog(s) have sulfiredoxin activity and role in cellular protein localization, cellular response to oxidative stress	4.01216666666667	2.9336920077292e-06	5.03558333333333	6.11232791434077e-08	-1.3275	3.38053800775544e-05	-0.6745	0.0101070306038065	4.63044180227884	6.54566566983333	-3.44770580529299	-1.28852852597355	1	1	-1	0	SRX1	REDOX SIGNALING	THIOL REDOX	F3	CAGL0L05258g	Type I	UP	UP	DOWN	0
CAGL0L06160g		Ortholog(s) have cytochrome-c oxidase activity, zinc ion binding activity and role in mitochondrial electron transport, cytochrome c to oxygen	-1.74283333333333	0.00024677877464757	-2.49666666666667	5.82944575083315e-06	0.2255	0.202823452613156	0.163	0.565634032154003	-2.09284850408448	-3.35502358493157	0.389649877830973	0.176586123777726	-1	-1	0	0	COX4	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0L06160g	OFF	DOWN	DOWN	0	0
CAGL0L06666g	YHB1	Putative flavohemoglobin, involved in nitric oxide detoxification	-1.55616666666667	0.000325271411131358	-3.19616666666667	2.82823629862536e-05	-1.353	0.000298431370091561	-2.58466666666667	0.000105904833020723	-1.874774795914	-4.27447423164511	-3.51071454316786	-4.63015618782419	0	-1	-1	-1	YHB1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L06666g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0L09537g		Has domain(s) with predicted FMN binding, catalytic activity, oxidoreductase activity and role in oxidation-reduction process	1.173	0.000579496462617839	0.861166666666667	0.00844888428943546	1.04933333333333	0.000187472494259664	0.8365	0.00837142050045928	1.31357964273933	1.05864622191562	2.42528511518682	1.35480071077174	0	0	1	0		REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L09537g	OFF	0	0	UP	0
CAGL0L10406g	CYT1	Ortholog(s) have electron transporter, transferring electrons within CoQH2-cytochrome c reductase complex activity and role in mitochondrial electron transport, ubiquinol to cytochrome c	-0.967333333333334	0.00213066712849745	-1.84408333333333	0.000380998886841791	0.73325	0.00570628323210521	0.6	0.0566152755759539	-1.18686907183692	-2.49724207261161	1.64426504080985	0.941069827588246	0	-1	0	0	CYT1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0L10406g	Type I	0	DOWN	UP	0
CAGL0L11506g		Ortholog(s) have hydroxymethylglutaryl-CoA reductase (NADPH) activity and role in cellular response to drug, ergosterol biosynthetic process, isopentenyl diphosphate biosynthetic process, mevalonate pathway	-0.591333333333333	0.0560386190954084	-1.51433333333333	0.000228238897321503	-0.2445	0.0980811113053884	-0.697833333333334	0.0212957990770634	-0.747606316807791	-2.06380554544394	-0.771687643784137	-1.32934764059349	0	-1	0	0	HMG1	REDOX SIGNALING	OTHERS	F3	CAGL0L11506g	OFF	0	DOWN	0	0
CAGL0L12364g	ERG10	Ortholog(s) have acetyl-CoA C-acetyltransferase activity, role in ergosterol biosynthetic process and cytoplasm, intracellular localization	0.135833333333333	0.383059788968956	-0.363416666666667	0.119098986884651	-0.392	0.0463567873796541	-1.35866666666667	0.000124468448004246	0.101907601717062	-0.550994861412405	-1.13614995109952	-2.48540327965097	0	0	0	-1	ERG10	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L12364g	OFF	0	0	0	DOWN
CAGL0M03377g		Ortholog(s) have 1,4-alpha-glucan branching enzyme activity and role in glycogen biosynthetic process	2.34283333333333	8.55165285463033e-05	0.89375	0.000771536807455168	0.0251666666666668	0.836873652316632	-0.742333333333333	0.0200477629718013	2.68023978349705	1.10147505237368	-0.105359945212063	-1.4071955234758	1	0	0	0	GLC3	REDOX SIGNALING	METABOLISM	F3	CAGL0M03377g	OFF	UP	0	0	0
CAGL0M04499g		Ortholog(s) have proline dehydrogenase activity, role in proline catabolic process to glutamate and mitochondrion localization	0.425666666666667	0.0147886532808432	0.227916666666667	0.235145208538429	2.01183333333333	6.38629235761704e-05	1.5155	0.00013966252136091	0.440505975385345	0.226277212578454	4.80355610360074	2.54263694621189	0	0	1	1	PUT1	REDOX SIGNALING	OXYGEN DEPENDENT ENZYME	F3	CAGL0M04499g	OFF	0	0	UP	UP
CAGL0M05951g		Has domain(s) with predicted oxidoreductase activity, role in oxidation-reduction process and mitochondrion localization	2.1415	5.44252045543539e-06	1.3795	8.43065425169867e-05	0.821	0.000189942267215556	-0.0108333333333333	0.974910114886826	2.44503171254174	1.73996418981629	1.86108922702629	-0.127516280140798	1	0	0	0	FMP46	REDOX SIGNALING	THIOL REDOX	F3	CAGL0M05951g	Type II	UP	UP	UP	0
CAGL0M05995g		Ortholog(s) have lipid droplet localization	-0.421666666666667	0.217832387661542	-1.25833333333333	0.00147556946826889	0.638166666666667	0.00148612487694157	1.439	0.000434284074018324	-0.549392892774259	-1.72730895422354	1.40932069468169	2.40880856327938	0	0	0	1	PET10	REDOX SIGNALING	METABOLISM	F3	CAGL0M05995g	Type I	0	DOWN	0	UP
CAGL0M07271g		Ortholog(s) have 2 iron, 2 sulfur cluster binding, glutathione disulfide oxidoreductase activity, role in [2Fe-2S] cluster assembly, protein maturation by [2Fe-2S] cluster transfer and mitochondrion localization	-2.05916666666667	5.74839496005262e-06	-1.53233333333333	3.90635855611718e-05	0.185333333333333	0.152602917269182	0.519666666666667	0.0238692912386115	-2.46240555596626	-2.08746546201412	0.290400820132661	0.800535447253894	-1	-1	0	0		REDOX SIGNALING	THIOL REDOX	F3	CAGL0M07271g	OFF	DOWN	DOWN	0	0
CAGL0M07656g	ERG5	Putative C22 sterol desaturase	-0.7805	0.0393046306446111	-2.12916666666667	6.72527506628729e-06	-0.433	0.0129595142577272	-1.03466666666667	0.000894639192596014	-0.968600654998419	-2.87196695495698	-1.23745811787871	-1.91860071664271	0	-1	0	0	ERG5	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0M07656g	Type II	0	DOWN	0	DOWN
CAGL0M11704g	AHP1	Putative thiol-specific peroxiredoxin; alkyl hydroperoxide reductase; protein differentially expressed in azole resistant strain; expression upregulated in biofilm vs planktonic cell culture; protein abundance decreased in ace2 mutant cells	2.9665	1.44764892037292e-05	2.32116666666667	3.95738965644981e-05	0.380333333333333	0.143663783954672	-0.943833333333334	0.0258488446274214	3.40883961918809	2.97772834371943	0.772232345058078	-1.75969773472939	1	1	0	0	AHP1	REDOX SIGNALING	THIOL REDOX	F3	CAGL0M11704g	OFF	UP	UP	0	0
CAGL0M12551g		Ortholog(s) have role in energy reserve metabolic process	5.22066666666667	6.95403518865205e-06	2.66108333333333	0.000171400622241838	2.639	3.07650973020853e-05	1.964	0.000905030244021998	6.04227435401474	3.42452834228323	6.35324159786942	3.32723864222795	1	1	1	1	RGI2	REDOX SIGNALING	METABOLISM	F3	CAGL0M12551g	Type II	UP	UP	UP	UP
CAGL0M12881g		Ortholog(s) have dihydroorotate dehydrogenase activity, role in 'de novo' UMP biosynthetic process and mitochondrion localization	-0.862333333333334	0.00859220633407795	-1.06125	0.00218052803528247	1.11566666666667	0.000778339538166549	2.07633333333333	4.38188232391402e-05	-1.06420261099102	-1.46825477511019	2.5891901980247	3.5237535226125	0	0	1	1		REDOX SIGNALING	METABOLISM	F3	CAGL0M12881g	OFF	0	0	UP	UP
