C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0G02563g		Has domain(s) with predicted thiol-dependent ubiquitinyl hydrolase activity and role in protein deubiquitination, ubiquitin-dependent protein catabolic process	2.55e+00	5.02e-05	3.33e+00	6.76e-04	4.14e-01	2.96e-02	-3.36e-01	6.18e-01	2.92e+00	4.30e+00	8.55e-01	-6.96e-01	1	1	0	0		METABOLISM	PROTEIN DEGRADATION	F1	CAGL0G02563g	OFF	UP	UP	0	0
CAGL0G02937g		Ortholog(s) have pyruvate decarboxylase activity and role in L-phenylalanine catabolic process, aromatic amino acid family catabolic process to alcohol via Ehrlich pathway, ethanol metabolic process, tryptophan catabolic process	3.40e+00	2.34e-06	4.42e+00	2.18e-06	5.05e-02	8.07e-01	-5.47e-01	1.59e-01	3.92e+00	5.74e+00	-4.28e-02	-1.07e+00	1	1	0	0	PDC6	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0G02937g	OFF	UP	UP	0	0
CAGL0G03575g		Has domain(s) with predicted structural constituent of ribosome activity, role in translation and ribosome localization; evidence for a extended second exon by 2 amino acids	-1.00e+00	5.26e-03	-5.43e-01	1.20e-02	4.83e-03	9.68e-01	-1.39e+00	2.14e-04	-1.22e+00	-7.87e-01	-1.56e-01	-2.54e+00	0	0	0	-1	RPL23B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G03575g	OFF	0	0	0	DOWN
CAGL0G03883g		Ortholog(s) have ADP binding, ATP binding, ATPase activity, ATPase activity, coupled, chaperone binding, misfolded protein binding, unfolded protein binding activity	2.33e+00	1.29e-05	3.31e-01	1.08e-01	1.08e+00	4.51e-04	1.77e-01	3.94e-01	2.66e+00	3.61e-01	2.50e+00	2.01e-01	1	0	1	0	HSP104	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0G03883g	Type II	UP	0	UP	0
CAGL0G05874g		Ortholog(s) have DNA-directed 5'-3' RNA polymerase activity, RNA polymerase I activity, RNA polymerase II activity, RNA polymerase III activity, RNA-directed 5'-3' RNA polymerase activity, zinc ion binding activity	-1.07e+00	2.73e-04	-4.97e-01	2.10e-02	-4.14e-01	9.20e-03	-1.29e+00	1.95e-04	-1.30e+00	-7.27e-01	-1.19e+00	-2.36e+00	0	0	0	-1	RPC10	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0G05874g	OFF	0	0	0	DOWN
CAGL0G06248g		Ortholog(s) have role in maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	-2.74e+00	1.15e-05	-1.77e+00	1.65e-05	1.71e-01	2.51e-01	-1.07e+00	1.48e-03	-3.26e+00	-2.40e+00	2.54e-01	-1.98e+00	-1	-1	0	0	MAK16	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G06248g	Type II	DOWN	DOWN	0	DOWN
CAGL0G06490g		Ortholog(s) have role in ribosome biogenesis and small-subunit processome localization	-1.67e+00	1.79e-04	-1.13e+00	2.61e-04	-4.05e-01	5.16e-03	-1.07e+00	6.37e-04	-2.01e+00	-1.55e+00	-1.17e+00	-1.97e+00	-1	0	0	0	RPS7B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G06490g	Type II	DOWN	DOWN	0	DOWN
CAGL0G06732g		Ortholog(s) have 2-isopropylmalate synthase activity, role in leucine biosynthetic process and mitochondrion localization	-1.22e+00	9.03e-03	1.51e+00	1.26e-04	-9.07e-02	5.78e-01	1.33e+00	3.25e-04	-1.48e+00	1.92e+00	-3.92e-01	2.22e+00	0	0	0	1	LEU9	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0G06732g	Type II	0	UP	0	UP
CAGL0G07106g	APT1	Putative adenine phosphoribosyltransferase; protein abundance decreased in ace2 mutant cells	-2.51e+00	2.75e-06	-2.23e+00	1.74e-06	-3.98e-01	1.54e-02	-1.52e+00	1.95e-04	-2.99e+00	-3.00e+00	-1.15e+00	-2.77e+00	-1	-1	0	-1	APT1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0G07106g	Type II	DOWN	DOWN	0	DOWN
CAGL0G07821g		Ortholog(s) have glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity, role in glutaminyl-tRNAGln biosynthesis via transamidation and glutamyl-tRNA(Gln) amidotransferase complex, mitochondrion localization	4.33e-01	1.56e-02	7.08e-01	5.74e-03	5.29e-01	3.91e-03	1.59e+00	1.84e-04	4.49e-01	8.57e-01	1.14e+00	2.67e+00	0	0	0	1	GTF1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0G07821g	OFF	0	0	0	UP
CAGL0G08734g		Has domain(s) with predicted rRNA binding, structural constituent of ribosome activity, role in translation and ribosome localization	-1.95e+00	8.37e-05	-1.08e+00	7.05e-04	-8.57e-02	4.80e-01	-8.22e-01	3.99e-03	-2.33e+00	-1.50e+00	-3.79e-01	-1.55e+00	-1	0	0	0		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G08734g	Type II	DOWN	0	0	DOWN
CAGL0G09064g		Ortholog(s) have role in glycerol biosynthetic process and cytosol, nucleus localization	3.97e+00	1.24e-04	2.21e+00	3.64e-05	2.18e+00	3.47e-05	1.78e+00	2.27e-04	4.58e+00	2.84e+00	5.23e+00	3.01e+00	1	1	1	1	YIG1	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0G09064g	Type II	UP	UP	UP	UP
CAGL0G09130g		Ortholog(s) have role in maturation of LSU-rRNA, ribosomal large subunit biogenesis and cytoplasm, cytosolic large ribosomal subunit, nucleolus localization	-2.18e+00	5.72e-05	-1.12e+00	2.03e-03	-6.24e-01	2.66e-03	-9.41e-01	2.86e-03	-2.61e+00	-1.54e+00	-1.71e+00	-1.76e+00	-1	0	0	0	RPL7B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G09130g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0G09691g		Ortholog(s) have O-phospho-L-serine:2-oxoglutarate aminotransferase activity, role in L-serine biosynthetic process, purine nucleobase biosynthetic process, serine family amino acid biosynthetic process and intracellular localization	1.51e-01	4.59e-01	6.07e-01	2.58e-02	9.50e-01	1.73e-03	2.51e-01	3.62e-01	1.20e-01	7.25e-01	2.18e+00	3.30e-01	0	0	1	0	SER1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0G09691g	OFF	0	0	UP	0
CAGL0H00418g		Protein of unknown function	2.08e+00	1.90e-04	3.00e-01	1.43e-01	1.27e+00	1.39e-04	5.97e-01	3.36e-02	2.37e+00	3.21e-01	2.97e+00	9.36e-01	1	0	1	0		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0H00418g	Type II	UP	0	UP	0
CAGL0H00682g		Has domain(s) with predicted mannosyl-oligosaccharide glucosidase activity and role in oligosaccharide metabolic process	1.78e+00	4.45e-06	3.73e-01	8.61e-02	8.65e-01	8.64e-05	9.77e-02	6.78e-01	2.02e+00	4.17e-01	1.97e+00	6.23e-02	1	0	0	0		METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0H00682g	Type II	UP	0	UP	0
CAGL0H00704g		Ortholog(s) have role in autophagosome assembly, autophagy of mitochondrion, macroautophagy, protein localization by the Cvt pathway	2.34e+00	2.75e-06	2.21e+00	5.83e-06	5.92e-01	3.38e-03	7.31e-01	9.44e-03	2.68e+00	2.83e+00	1.30e+00	1.17e+00	1	1	0	0	ICY2	METABOLISM	MITOPHAGY	F1	CAGL0H00704g	OFF	UP	UP	0	0
CAGL0H02101g		Ortholog(s) have role in RNA metabolic process and fungal biofilm matrix localization	5.16e+00	4.10e-06	2.43e+00	7.28e-06	7.49e-01	3.19e-03	1.63e+00	1.31e-02	5.97e+00	3.12e+00	1.68e+00	2.75e+00	1	1	0	1	RTC3	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0H02101g	Type II	UP	UP	UP	0
CAGL0H02387g		Putative trehalose-6-phosphate synthase/phosphatase subunit; gene is upregulated in azole-resistant strain	3.18e+00	5.19e-05	1.19e+00	1.15e-04	4.48e-01	1.27e-02	3.77e-02	8.67e-01	3.66e+00	1.50e+00	9.40e-01	-4.27e-02	1	0	0	0	TPS3	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0H02387g	OFF	UP	0	0	0
CAGL0H02585g		Ortholog(s) have glutamate decarboxylase activity and role in cellular response to oxidative stress, glutamate catabolic process	3.58e+00	2.11e-07	1.49e+00	9.92e-05	4.81e-01	3.40e-03	6.42e-01	2.16e-02	4.12e+00	1.88e+00	1.02e+00	1.01e+00	1	0	0	0	GAD1	METABOLISM	NITROGEN METABOLISM	F1	CAGL0H02585g	OFF	UP	UP	0	0
CAGL0H03993g		Ortholog(s) have citrate (Si)-synthase activity, role in acetyl-CoA catabolic process, citrate metabolic process, tricarboxylic acid cycle and mitochondrion localization	-1.32e+00	3.81e-04	-1.49e+00	1.79e-04	-2.50e-03	9.87e-01	9.99e-01	3.69e-03	-1.60e+00	-2.03e+00	-1.74e-01	1.64e+00	0	-1	0	0	CIT1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0H03993g	Type I	DOWN	DOWN	0	UP
CAGL0H04081g	ERG13	3-hydroxy-3-methylglutaryl coenzyme A synthase; protein abundance increased in ace2 mutant cells	-1.24e-01	4.75e-01	-4.22e-01	5.86e-02	-6.72e-01	1.66e-03	-1.91e+00	1.22e-04	-2.01e-01	-6.28e-01	-1.83e+00	-3.44e+00	0	0	0	-1		METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0H04081g	OFF	0	0	DOWN	DOWN
CAGL0H04851g		Ortholog(s) have phosphatase activity, protein serine/threonine phosphatase activity and role in cellular protein localization, cellular sodium ion homeostasis, protein dephosphorylation	1.84e+00	2.00e-05	1.62e+00	2.01e-05	4.22e-01	6.80e-03	3.33e-01	2.08e-01	2.10e+00	2.06e+00	8.76e-01	4.75e-01	1	1	0	0	PPZ1	METABOLISM	OTHERS	F1	CAGL0H04851g	OFF	UP	UP	0	0
CAGL0H05445g	PGI1	Glucose-6-phosphate isomerase	1.77e+00	2.27e-05	1.18e+00	7.97e-04	8.77e-02	5.27e-01	3.12e-02	9.27e-01	2.01e+00	1.47e+00	4.91e-02	-5.40e-02	1	0	0	0		METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0H05445g	OFF	UP	0	0	0
CAGL0H05643g		Ortholog(s) have structural constituent of ribosome activity and role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.83e+00	4.23e-05	-9.41e-01	2.83e-03	-4.93e-01	8.52e-03	-5.20e-01	3.55e-02	-2.20e+00	-1.31e+00	-1.39e+00	-1.02e+00	-1	0	0	0	RPS6A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0H05643g	OFF	DOWN	0	0	0
CAGL0H06545g		Ortholog(s) have role in autophagy of mitochondrion, mitochondria-nucleus signaling pathway and integral component of mitochondrial outer membrane localization	4.49e+00	2.15e-07	4.48e+00	9.55e-07	-1.30e-02	9.38e-01	-1.78e-01	6.49e-01	5.19e+00	5.82e+00	-2.00e-01	-4.20e-01	1	1	0	0	ATG32	METABOLISM	MITOPHAGY	F1	CAGL0H06545g	OFF	UP	UP	0	0
CAGL0H07051g		Ortholog(s) have asparaginase activity and role in asparagine catabolic process	-9.79e-01	1.97e-03	-6.90e-01	7.43e-03	-3.86e-01	3.91e-03	-1.12e+00	6.42e-04	-1.20e+00	-9.81e-01	-1.12e+00	-2.07e+00	0	0	0	-1	ASP1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0H07051g	OFF	0	0	0	DOWN
CAGL0H07887g		Ortholog(s) have phosphoribosylamine-glycine ligase activity, phosphoribosylformylglycinamidine cyclo-ligase activity	1.27e-01	5.65e-01	5.76e-02	8.72e-01	1.43e+00	3.39e-04	6.42e-01	2.96e-02	9.20e-02	2.38e-03	3.37e+00	1.01e+00	0	0	1	0	ADE5,7	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0H07887g	OFF	0	0	UP	0
CAGL0H08261g		Ortholog(s) have role in autophagy of mitochondrion	1.81e+00	1.38e-05	6.48e-01	7.56e-03	1.64e+00	2.86e-05	1.21e-01	6.19e-01	2.06e+00	7.79e-01	3.88e+00	1.03e-01	1	0	1	0	YOR019W	METABOLISM	UNKNOWN	F1	CAGL0H08261g	Type II	UP	0	UP	0
CAGL0H09064g	FUR1	Putative uracil phosphoribosyltransferase	-4.91e-01	7.52e-02	-1.95e+00	3.23e-05	4.98e-01	1.48e-02	7.39e-01	7.63e-03	-6.30e-01	-2.64e+00	1.06e+00	1.18e+00	0	-1	0	0	FUR1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0H09064g	OFF	0	DOWN	0	0
CAGL0H09460g		Ortholog(s) have long-chain fatty acid-CoA ligase activity, medium-chain fatty acid-CoA ligase activity, very long-chain fatty acid-CoA ligase activity and role in fatty acid metabolic process, long-chain fatty acid metabolic process	8.45e-01	1.15e-03	5.63e-01	9.82e-03	1.83e+00	1.19e-05	1.33e+00	1.90e-04	9.30e-01	6.66e-01	4.36e+00	2.22e+00	0	0	1	1	FAA2	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0H09460g	OFF	0	0	UP	UP
CAGL0H10142g	ARO3	Putative 2-dehydro-3-deoxyphosphoheptonate aldolase; protein abundance increased in ace2 mutant cells	-2.99e+00	4.44e-05	-2.04e+00	4.14e-06	6.03e-01	8.40e-04	7.62e-01	3.70e-03	-3.55e+00	-2.75e+00	1.32e+00	1.22e+00	-1	-1	0	0		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0H10142g	OFF	DOWN	DOWN	0	0
CAGL0I00528g		Ortholog(s) have mRNA binding, pre-mRNA 5'-splice site binding activity and role in mRNA 5'-splice site recognition, mRNA splicing, via spliceosome, positive regulation of RNA binding	1.08e+00	7.99e-04	1.61e+00	1.26e-04	5.92e-01	6.87e-03	-2.38e-01	5.46e-01	1.21e+00	2.04e+00	1.30e+00	-5.26e-01	0	1	0	0	YHC1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I00528g	OFF	0	UP	0	0
CAGL0I00792g		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.72e+00	1.06e-04	-1.44e+00	1.06e-04	6.25e-02	5.98e-01	-1.75e+00	2.91e-04	-2.06e+00	-1.96e+00	-1.31e-02	-3.18e+00	-1	0	0	-1	RPS16A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I00792g	Type II	DOWN	DOWN	0	DOWN
CAGL0I01298g		Ortholog(s) have aminopeptidase activity, metalloaminopeptidase activity, role in cellular response to drug, chaperone-mediated protein folding, proteolysis and extracellular region, fungal-type vacuole lumen localization	-1.90e+00	1.69e-05	-1.40e+00	4.01e-05	-2.14e-01	9.79e-02	2.19e-01	2.82e-01	-2.27e+00	-1.91e+00	-6.97e-01	2.75e-01	-1	0	0	0	APE4	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0I01298g	OFF	DOWN	DOWN	0	0
CAGL0I03036g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	-6.23e-01	1.94e-03	-2.48e-01	4.40e-01	3.33e-01	3.75e-02	1.52e+00	9.72e-04	-7.85e-01	-4.00e-01	6.54e-01	2.55e+00	0	0	0	1	MRPL10	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0I03036g	OFF	0	0	0	UP
CAGL0I03080g	URA3	Orotidine 5'-phosphate decarboxylase, catalyzes a step in pyrimidine biosynthesis; protein abundance decreased in ace2 mutant cells	-3.79e-01	5.69e-02	-5.67e-01	1.05e-02	9.79e-01	4.05e-04	2.15e+00	4.16e-06	-5.00e-01	-8.18e-01	2.25e+00	3.65e+00	0	0	1	1	URA3	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I03080g	OFF	0	0	UP	UP
CAGL0I03234g		Ortholog(s) have RNA binding, U3 snoRNA binding, U4 snRNA binding activity and role in mRNA splicing, via spliceosome, maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.10e+00	3.68e-04	-1.31e+00	5.28e-04	3.27e-01	3.06e-02	-1.20e+00	1.28e-03	-1.35e+00	-1.79e+00	6.40e-01	-2.21e+00	0	0	0	-1	SNU13	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I03234g	Type II	0	DOWN	0	DOWN
CAGL0I04048g		Ortholog(s) have fructose 1,6-bisphosphate 1-phosphatase activity, role in carbon utilization, cellular response to glucose starvation and intracellular localization	1.95e+00	6.55e-05	1.75e-01	4.66e-01	1.07e+00	6.83e-04	4.41e-01	7.33e-02	2.22e+00	1.56e-01	2.49e+00	6.63e-01	1	0	1	0		METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0I04048g	Type II	UP	0	UP	0
CAGL0I04444g		Ortholog(s) have phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	-5.19e-01	1.77e-01	6.66e-01	2.64e-02	1.48e+00	1.80e-03	2.39e-01	3.10e-01	-6.63e-01	8.03e-01	3.48e+00	3.09e-01	0	0	1	0	ADE1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I04444g	OFF	0	0	UP	0
CAGL0I04752g		Ortholog(s) have phosphatidate cytidylyltransferase activity	-1.84e+00	6.86e-05	-1.60e+00	1.40e-05	-9.14e-01	2.48e-03	-2.22e-02	9.21e-01	-2.21e+00	-2.18e+00	-2.43e+00	-1.47e-01	-1	-1	-1	0	CDS1	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0I04752g	Type II	DOWN	DOWN	DOWN	0
CAGL0I04972g		Ortholog(s) have role in telomere maintenance via recombination and Ino80 complex localization	6.42e-01	2.27e-03	1.61e+00	7.73e-05	-6.40e-02	6.11e-01	1.05e-01	6.77e-01	6.93e-01	2.04e+00	-3.26e-01	7.48e-02	0	1	0	0	IES5	METABOLISM	OTHERS	F1	CAGL0I04972g	OFF	0	UP	0	0
CAGL0I06006g		Ortholog(s) have RNA polymerase I activity, role in nucleolar large rRNA transcription by RNA polymerase I, transcription elongation from RNA polymerase I promoter and RNA polymerase I complex, nucleolus, nucleus localization	-1.25e+00	1.83e-04	-6.85e-01	7.41e-03	3.83e-01	1.37e-02	-1.25e+00	2.03e-03	-1.52e+00	-9.73e-01	7.80e-01	-2.29e+00	0	0	0	-1	RPA34	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I06006g	Type II	DOWN	0	0	DOWN
CAGL0I06050g	INO1	Putative inositol 1-phosphate synthase; regulated by the transcriptional activators Ino2p and Ino4p; protein differentially expressed in azole resistant strain	3.48e+00	1.38e-05	3.00e-01	1.67e-01	2.51e+00	7.22e-05	1.41e+00	1.41e-04	4.01e+00	3.21e-01	6.05e+00	2.37e+00	1	0	1	1	INO1	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0I06050g	Type II	UP	0	UP	UP
CAGL0I07887g		Ortholog(s) have protein binding, bridging activity and role in cellular protein-containing complex localization, ubiquitin-dependent ERAD pathway, vesicle organization	1.85e+00	9.88e-06	1.05e+00	5.17e-04	9.38e-01	9.04e-05	7.08e-01	1.42e-02	2.11e+00	1.31e+00	2.15e+00	1.13e+00	1	0	1	0	ATG19	METABOLISM	OTHERS	F1	CAGL0I07887g	Type II	UP	0	UP	0
CAGL0I08305g		Ortholog(s) have carnitine O-acetyltransferase activity	1.36e+00	9.71e-04	9.07e-01	6.64e-04	1.11e+00	9.58e-05	3.04e-01	1.43e-01	1.53e+00	1.12e+00	2.58e+00	4.24e-01	0	0	1	0	YAT2	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0I08305g	Type II	UP	0	UP	0
CAGL0I08987g		Has domain(s) with predicted argininosuccinate lyase activity and role in arginine biosynthetic process via ornithine	-2.54e+00	8.76e-05	-1.54e+00	2.93e-04	1.24e-01	6.99e-01	1.38e-01	6.44e-01	-3.02e+00	-2.10e+00	1.38e-01	1.33e-01	-1	-1	0	0		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I08987g	OFF	DOWN	DOWN	0	0
CAGL0I09009g		Ortholog(s) have histidinol-phosphatase activity and role in histidine biosynthetic process	7.30e-02	7.63e-01	3.38e-01	1.45e-01	3.70e-01	3.40e-02	1.25e+00	4.54e-04	2.85e-02	3.71e-01	7.48e-01	2.09e+00	0	0	0	1	HIS2	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I09009g	OFF	0	0	0	UP
CAGL0I09284g		Ortholog(s) have glycine hydroxymethyltransferase activity, role in one-carbon metabolic process and mitochondrion localization	5.04e-01	3.05e-02	1.67e-02	9.46e-01	1.11e+00	1.34e-04	1.31e+00	6.00e-04	5.32e-01	-5.14e-02	2.58e+00	2.19e+00	0	0	1	1	SHM1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I09284g	OFF	0	0	UP	UP
CAGL0I09790g		Ortholog(s) have role in endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	-1.31e+00	6.86e-04	-1.77e+00	3.45e-04	1.74e-01	4.76e-01	-7.92e-01	2.15e-02	-1.59e+00	-2.40e+00	2.61e-01	-1.49e+00	0	-1	0	0	NOP58	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I09790g	OFF	DOWN	DOWN	0	0
CAGL0I10406g		Ortholog(s) have role in establishment of cell polarity, proteasomal ubiquitin-independent protein catabolic process, proteasome core complex assembly, proteasome-mediated ubiquitin-dependent protein catabolic process	2.70e-01	3.48e-02	5.25e-01	1.33e-02	3.33e-01	9.57e-03	1.51e+00	3.27e-04	2.58e-01	6.17e-01	6.54e-01	2.54e+00	0	0	0	1	PRE9	METABOLISM	PROTEIN DEGRADATION	F1	CAGL0I10406g	OFF	0	0	0	UP
CAGL0I10670g		Protein of unknown function	-1.28e+00	2.23e-04	-7.99e-01	1.58e-03	3.30e-01	1.31e-02	-1.29e+00	2.14e-04	-1.56e+00	-1.12e+00	6.49e-01	-2.37e+00	0	0	0	-1		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I10670g	Type II	DOWN	0	0	DOWN
CAGL0I10791g		Ortholog(s) have ornithine carbamoyltransferase activity, role in arginine biosynthetic process, arginine biosynthetic process via ornithine, asexual sporulation and intracellular, mitochondrial matrix, mitochondrion localization	-2.45e+00	6.25e-04	-1.30e+00	2.04e-04	3.77e-02	9.36e-01	-2.49e-01	4.27e-01	-2.92e+00	-1.78e+00	-7.45e-02	-5.44e-01	-1	0	0	0		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0I10791g	OFF	DOWN	DOWN	0	0
CAGL0J00473g		Ortholog(s) have large ribosomal subunit rRNA binding, proteasome binding, protein binding, bridging, rRNA binding activity	-1.85e+00	9.79e-05	-1.10e+00	8.41e-04	-5.35e-01	6.15e-02	-5.10e-01	9.03e-02	-2.22e+00	-1.52e+00	-1.49e+00	-1.00e+00	-1	0	0	0	CIC1	METABOLISM	PROTEIN DEGRADATION	F1	CAGL0J00473g	OFF	DOWN	DOWN	0	0
CAGL0J01045g		Ortholog(s) have RNA helicase activity, RNA-dependent ATPase activity, U3 snoRNA binding, box C/D snoRNA binding activity, role in rRNA processing and small-subunit processome localization	-8.76e-01	7.15e-04	-3.13e-01	1.29e-01	9.12e-01	1.19e-04	-1.04e-01	6.22e-01	-1.08e+00	-4.85e-01	2.09e+00	-2.90e-01	0	0	1	0	HCA4	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J01045g	OFF	0	0	UP	0
CAGL0J01848g		Ortholog(s) have RNA polymerase I activity, role in nucleolar large rRNA transcription by RNA polymerase I, transcription by RNA polymerase I and RNA polymerase I complex localization	-9.25e-01	8.73e-03	-1.01e+00	1.17e-03	-2.60e-01	1.09e-01	-1.33e+00	4.25e-04	-1.14e+00	-1.40e+00	-8.11e-01	-2.44e+00	0	0	0	-1	RPA135	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J01848g	OFF	0	0	0	DOWN
CAGL0J03234g		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.82e+00	1.84e-04	-1.05e+00	5.24e-04	-1.56e-01	3.14e-01	-1.50e+00	1.06e-04	-2.19e+00	-1.45e+00	-5.54e-01	-2.72e+00	-1	0	0	-1	RPS24A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J03234g	Type II	DOWN	0	0	DOWN
CAGL0J03762g	MET7	Ortholog(s) have tetrahydrofolylpolyglutamate synthase activity, role in one-carbon metabolic process and cytoplasm, mitochondrion localization	1.40e-02	9.57e-01	1.93e+00	2.57e-05	1.13e-01	5.24e-01	1.29e+00	2.64e-04	-4.04e-02	2.46e+00	1.11e-01	2.15e+00	0	1	0	1	MET7	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0J03762g	Type II	0	UP	0	UP
CAGL0J03916g		Ortholog(s) have lipid binding, oxysterol binding, sterol transfer activity and role in endocytosis, exocytosis, maintenance of cell polarity, piecemeal microautophagy of the nucleus, sterol transport	2.48e+00	6.86e-05	1.62e+00	3.74e-04	-8.11e-01	1.63e-02	-1.72e+00	2.28e-04	2.85e+00	2.05e+00	-2.17e+00	-3.11e+00	1	1	-1	-1	HES1	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0J03916g	Type I	UP	UP	0	DOWN
CAGL0J04070g		Ortholog(s) have RNA polymerase I activity, RNA polymerase II activity, RNA polymerase III activity, RNA-directed 5'-3' RNA polymerase activity	-1.07e+00	4.12e-04	-8.25e-01	5.45e-03	1.22e-02	9.37e-01	-1.45e+00	3.47e-03	-1.30e+00	-1.16e+00	-1.37e-01	-2.64e+00	0	0	0	-1	RPB8	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J04070g	OFF	0	0	0	DOWN
CAGL0J04950g		Ortholog(s) have role in mitotic recombination and cellular bud localization	4.75e-02	7.16e-01	-5.81e-01	1.03e-02	-7.44e-01	1.91e-04	-6.88e-02	7.42e-01	-1.29e-03	-8.37e-01	-2.01e+00	-2.29e-01	0	0	-1	0	IRC8	METABOLISM	OTHERS	F1	CAGL0J04950g	OFF	0	0	DOWN	0
CAGL0J05082g		Has domain(s) with predicted ATP binding, protein kinase activity, protein tyrosine kinase activity and role in protein phosphorylation	3.21e+00	3.64e-07	2.79e+00	7.81e-07	6.95e-01	7.22e-03	1.72e-01	4.27e-01	3.69e+00	3.59e+00	1.55e+00	1.92e-01	1	1	0	0	IKS1	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0J05082g	Type II	UP	UP	UP	0
CAGL0J05258g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	1.71e-01	2.85e-01	4.72e-01	2.16e-02	5.30e-01	4.89e-03	1.94e+00	1.40e-04	1.43e-01	5.47e-01	1.14e+00	3.28e+00	0	0	0	1	MRPL8	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J05258g	OFF	0	0	0	UP
